time,sst_anomaly,oni_colombia_pacific
2013-01-01,-0.08211517,-0.3808981577555339
2013-02-01,-1.0773983,-0.5563913981119791
2013-03-01,-0.5096607,-0.5869820912679037
2013-04-01,-0.17388725,-0.3316644032796224
2013-05-01,-0.31144524,-0.36643218994140625
2013-06-01,-0.6139641,-0.4706001281738281
2013-07-01,-0.48639107,-0.5765209197998047
2013-08-01,-0.6292076,-0.5146942138671875
2013-09-01,-0.42848396,-0.4326318105061849
2013-10-01,-0.24020386,-0.2974694569905599
2013-11-01,-0.22372055,-0.19312667846679688
2013-12-01,-0.11545563,-0.13544591267903647
2014-01-01,-0.06716156,-0.09313774108886719
2014-02-01,-0.096796036,0.06637382507324219
2014-03-01,0.36307907,0.05204010009765625
2014-04-01,-0.110162735,0.10647201538085938
2014-05-01,0.06649971,0.06753794352213542
2014-06-01,0.24627686,0.19150543212890625
2014-07-01,0.26173973,0.23615328470865884
2014-08-01,0.20044327,0.2092005411783854
2014-09-01,0.16541862,0.15804036458333334
2014-10-01,0.1082592,0.14611498514811197
2014-11-01,0.16466713,0.11866823832194011
2014-12-01,0.083078384,0.12920824686686197
2015-01-01,0.13987923,0.14812660217285156
2015-02-01,0.2214222,0.05448214213053385
2015-03-01,-0.197855,0.07071431477864583
2015-04-01,0.18857574,0.0939648946126302
2015-05-01,0.29117393,0.3295911153157552
2015-06-01,0.50902367,0.4304014841715495
2015-07-01,0.49100685,0.4523804982503255
2015-08-01,0.35711098,0.4484119415283203
2015-09-01,0.497118,0.5082473754882812
2015-10-01,0.67051315,0.6647745768229166
2015-11-01,0.8266926,0.9018287658691406
2015-12-01,1.2082806,1.0273996988932292
2016-01-01,1.047226,0.6955394744873047
2016-02-01,-0.16888809,0.25878016153971356
2016-03-01,-0.101997375,-0.1995232899983724
2016-04-01,-0.3276844,-0.12274233500162761
2016-05-01,0.061454773,-0.008466720581054688
2016-06-01,0.24082947,0.05230840047200521
2016-07-01,-0.14535904,-0.0351104736328125
2016-08-01,-0.20080185,-0.2106037139892578
2016-09-01,-0.28565025,-0.28715960184733075
2016-10-01,-0.3750267,-0.24399693806966147
2016-11-01,-0.07131386,-0.13303120930989584
2016-12-01,0.047246933,0.11226336161295573
2017-01-01,0.360857,0.12804094950358072
2017-02-01,-0.023981094,0.3514995574951172
2017-03-01,0.71762276,0.33922386169433594
2017-04-01,0.32402992,0.5490328470865885
2017-05-01,0.60544586,0.43108558654785156
2017-06-01,0.36378098,0.460842768351237
2017-07-01,0.41330147,0.3524742126464844
2017-08-01,0.2803402,0.3576895395914714
2017-09-01,0.37942696,0.2797406514485677
2017-10-01,0.1794548,0.18976656595865884
2017-11-01,0.010417938,0.027009963989257812
2017-12-01,-0.10884285,-0.0353247324625651
2018-01-01,-0.007549286,-0.0071913401285807295
2018-02-01,0.094818115,0.02516492207845052
2018-03-01,-0.011774063,-0.0055700937906901045
2018-04-01,-0.09975433,-0.009906768798828125
2018-05-01,0.08180809,0.07853317260742188
2018-06-01,0.25354576,0.1477667490641276
2018-07-01,0.107946396,0.20186424255371094
2018-08-01,0.24410057,0.19382031758626303
2018-09-01,0.22941399,0.28626251220703125
2018-10-01,0.38527298,0.32375017801920575
2018-11-01,0.35656357,0.40305519104003906
2018-12-01,0.46732903,0.2819499969482422
2019-01-01,0.021957397,-0.025681177775065105
2019-02-01,-0.56632996,-0.5231965382893881
2019-03-01,-1.025217,-0.6124324798583984
2019-04-01,-0.24575043,-0.29372278849283856
2019-05-01,0.38979912,0.19793001810709634
2019-06-01,0.44974136,0.35964202880859375
2019-07-01,0.2393856,0.2833824157714844
2019-08-01,0.16102028,0.14382298787434897
2019-09-01,0.03106308,0.06351979573567708
2019-10-01,-0.0015239716,0.10366884867350261
2019-11-01,0.28146744,0.1862208048502604
2019-12-01,0.27871895,0.4148368835449219
2020-01-01,0.68432426,0.6376304626464844
2020-02-01,0.9498482,0.40480995178222656
2020-03-01,-0.41974258,0.05802472432454427
2020-04-01,-0.35603142,-0.16548919677734375
