Model_ID,Model_Name,Ensemble_Type,Score,SMAPE,MAE,RMSE,MADE,MAGE,ODA,Num_Participants
38e4aad7d43c038230a0b94d7bef9bdc,RRVAR,0,22.104644437951343,156.88684377815548,0.4975895375821112,0.5988031975681276,1.0448767496038283,1.4007991840908127,0.7666666666666666,0
64f18ef9a4b0ad0b9075a78e1a68da45,SectionalMotif,0,22.129510368173573,156.51337562111402,0.6895687383652108,0.823768902327064,1.1559722726168342,1.925192916186259,0.7333333333333333,0
3c26f01df89dfb886fb859344251a260,AverageValueNaive,0,22.174196750565123,150.59235274007003,0.6105002692111166,0.716150762757197,1.0657646945794785,1.9786629730330092,0.5333333333333333,0
2d2bc8ae9d9cf183133180dbdf1f9e42,SectionalMotif,0,22.176977862119447,159.06072925684637,0.7207805970633856,0.839689636501595,1.174153120927183,2.0497144307644066,0.6833333333333333,0
b837b23facf84ee8050b9f33068ef988,DatepartRegression,0,22.20083687651381,143.57615658764794,0.7258097513433991,0.9120047344191086,1.5400865592373072,1.9165556303410927,0.6333333333333334,0
65d19080d0db47e8f236a514c9f9695e,BallTreeRegressionMotif,0,22.2129447078786,156.14343512735863,0.425907288319331,0.5351500628469396,1.0525482961590389,1.0914138524224613,0.7666666666666666,0
dd928590d554f8c50924ce8f5d7de020,VAR,0,22.227842377421393,162.2796180334097,0.4837344026523341,0.6032477744994751,1.3844969984471902,0.8903878198747934,0.7,0
c8b8a03b1d2adc1efdf1967cff88c892,DMD,0,22.228456616745422,166.16908741076543,0.7241717602959927,0.8548513865119347,1.228717257514382,2.1835007289934176,0.7499999999999999,0
c4f0cb3b30f3a71db0307475ab942e15,FFT,0,22.23998590142342,131.88943217069644,0.6065337567033902,0.7329511098199909,1.5716764824147786,1.2107349664099136,0.6833333333333333,0
ffc8fc55c89f10beac733cb2f7bc9c9f,DMD,0,22.259788489614703,160.67745821470277,0.7270554840078678,0.861033725640549,1.1670328103373797,2.250052851540927,0.7499999999999999,0
41abfd1c5369f712e752114a11a2b418,DatepartRegression,0,22.260523672355365,144.4490629078793,0.7382348743108409,0.9126518646078484,1.454756910079075,1.792136986555257,0.7,0
53ae162679c16a40d39ed7af5f64f61d,BallTreeRegressionMotif,0,22.268375085696167,172.78306366445003,0.72097600855802,0.8275565496624081,1.1993042786805412,1.9529997314334406,0.7166666666666666,0
2fc47e57c1a649624bf10049c38111f4,AverageValueNaive,0,22.282623885550866,197.21731731163783,0.4337162575668535,0.5352677266667476,1.0415435689885828,1.0647900987895644,0.7666666666666666,0
bfefb277b840e529c2e7f8020624c53d,UnivariateMotif,0,22.29739905806563,147.70471607381927,0.7553047476792917,0.8536281285594945,1.1590986199587685,1.9826962054744963,0.7333333333333333,0
acfb0a9a4ff60d7482d8446825296796,MetricMotif,0,22.327902650816323,128.7913345398052,0.5783913080684387,0.7099937430413895,1.0349259995491704,1.7755764868893125,0.7,0
0713c03ebda04b46589e29426579fa31,DMD,0,22.352056428294436,135.17078704920644,0.5414289397376056,0.6545259663636344,1.1178712822244843,1.9676515445340221,0.6833333333333333,0
11840b299a3667f7bef2bdb8abc1cdda,AverageValueNaive,0,22.364624734202067,191.82310032702136,0.4337730985128202,0.5350298453850704,1.0392266102944923,1.057179404149737,0.7666666666666666,0
892f65571484c7551e2b51c4e0ec7862,SeasonalNaive,0,22.37898266509345,136.03488733030764,0.6832244740742204,0.8045995471726318,1.103971408404986,2.1409014794205774,0.6166666666666666,0
27a55e1817e493aa8a22fbe67328ac6c,BallTreeRegressionMotif,0,22.400722433271415,161.8123897296437,0.4354638802053543,0.5401337669903525,1.0639724703798064,1.1555831587605023,0.8333333333333334,0
6c2c96cba551ca0b330b127b41abb5b2,AverageValueNaive,0,22.413219980466838,180.56996264184573,0.5130758062723585,0.6405723467578901,1.1126131316231418,1.2806106338588614,0.7333333333333333,0
0cf2dea92fd1784f18ffbf2e84eefdcb,SeasonalNaive,0,22.453804986411935,136.87207196974742,0.5908646522561765,0.7333921082782128,1.3305563270204819,1.1811983873429126,0.6,0
587ac07336040213a6af2c1e2661549f,LastValueNaive,0,22.51259011130196,141.58091239604465,0.617596060066087,0.7375988656448422,1.0627324041941222,2.208491372272776,0.39999999999999997,0
f6953238a46fd27babca3deb7194c895,FFT,0,22.514692380091066,194.09588989504422,0.43437090045168925,0.5359050746087848,1.0409677111551476,1.066641204582523,0.7666666666666666,0
a75647fd7933a9a09bebfeeeab2604c3,LastValueNaive,0,22.533375213070205,153.02031727658317,0.8032593206953511,0.9129816146838143,1.094579237096454,2.262522657107563,0.6333333333333333,0
88729c5f8d1f3cc3a391f14185570559,AverageValueNaive,0,22.539905176174383,152.08321755930479,0.6075884050168706,0.7124273767037457,1.065415130430951,1.9536001596330792,0.4,0
391d52c292a08811d3660e572493b838,MetricMotif,0,22.540693407270613,143.93719452399165,0.43691103318526914,0.5417937790534715,1.0026858046860885,1.0276275262100774,0.75,0
272462861621ac647e66179f003e42ff,Cassandra,0,22.542896696878177,135.77161153728963,0.682936986093407,0.7822076600698341,0.9260490484840516,1.1935920528371673,0.6333333333333333,0
bf19d87830c9509a57a0f5bef8f4e536,Ensemble,1,22.584501705788842,134.7101431641842,0.806407317348474,0.9337443866808322,1.0517973234180429,2.0167005722723377,0.6666666666666667,0
84a1dd2e27ea53ed61c3a9710c4060a6,SeasonalNaive,0,22.58792977126107,157.29111049699262,0.5413847239077775,0.6885071761250302,1.2131866287257231,1.5169471738732583,0.6833333333333333,0
2f1b413bb60b9a9ea0dc5e19000a00d0,LastValueNaive,0,22.606749469097572,134.20868144763546,0.4990970511554494,0.6103005238134476,1.0681952184890569,1.4400678056487564,0.7,0
e0f5a9a4067f20d67e87f012a27fcbe4,ARCH,0,22.609547450935832,168.24381606870938,0.4309593564731603,0.534082893821822,1.0391519937525202,1.0534889005803947,0.7666666666666666,0
f17e8f98ad5628fadac644ff61e83146,SeasonalityMotif,0,22.60989240795609,178.3792987661638,0.42638277346837183,0.5284431882227291,1.0395536009455155,1.0503077546525093,0.8,0
f5144e3490bc71518f93eaa257efdea4,SeasonalNaive,0,22.61081187367073,137.29637588101383,0.5979253527615767,0.7191907718854557,1.0900808897172767,1.9342809467829425,0.6833333333333333,0
5ce0ab4e8cd987ab6af988b02762ddde,SeasonalityMotif,0,22.66609167229094,141.1031631934071,0.7581952876728695,0.952758905411087,1.060598169751564,2.376950201480294,0.6833333333333333,0
acb453e59d84e5cc07ebeebeb1baa2f4,SeasonalityMotif,0,22.69938012624193,156.2227217841677,0.46025899491074423,0.5637983613576335,1.0515668978148338,1.274819108577158,0.8,0
a7a9d6571a4d0834843a169852a64c3d,VAR,0,22.74193231257344,176.7213098357863,0.4453428371692162,0.5470639767432022,1.032314043708364,1.105171444977776,0.7666666666666666,0
d0ad10126358751ce5cbf3513939097c,Ensemble,1,22.742632889645606,141.03848058368072,0.7675813592366807,0.9028642668629642,1.1140061121334583,1.8526274541595895,0.65,0
adb5fd48cea2d3a96934bbb4fcc3cd90,MetricMotif,0,22.746189366471967,162.52524950311835,0.7121413851678835,0.8295825040629998,1.253884700311493,2.063786658773339,0.7333333333333333,0
