,temperature_t_90,temperature_t_10,wind_anomalies_above,precipitation_Anomalia_Lluvia,drought_Anomalia_Sequia,Climate_Index
1972-05-01,0.07683218302122484,-0.08513353817527848,-0.11601694099854747,0.30428674224143226,-0.45292978576245346,-0.02053885266461306
1972-06-01,0.07620580894784107,-0.09588182724249976,-0.13076342089002788,0.2870948509313166,-0.4570640070091571,-0.025728988155505506
1972-07-01,0.08547558004056549,-0.11648404647883347,-0.13231562041652,0.27873523558179536,-0.45960676432761544,-0.022245504528588214
1972-08-01,0.09018360357963257,-0.12010274527250271,-0.1352038944066061,0.284036805977424,-0.4605423118503883,-0.020284610285487007
1972-09-01,0.10325147191487788,-0.14115303587798947,-0.11886330229407542,0.27972966705759367,-0.4600129375064477,-0.010948412990012415
1972-10-01,0.13752452863893666,-0.152450572858717,-0.09012146139274645,0.2681721366941929,-0.45823210179436447,0.001958735000947149
1972-11-01,0.15272444107427663,-0.16454709968146156,-0.0979602738557061,0.2731269898513953,-0.4554204721868475,0.007403556912915981
1972-12-01,0.16051312805235424,-0.17781418779847594,-0.07160326376936466,0.2838349390774965,-0.45183763588035725,0.019744271055720963
1973-01-01,0.1972322576589726,-0.20174002141291486,-0.05836310469024304,0.2691342660536369,-0.44930053246192153,0.03208858159467196
1973-02-01,0.2156433335582339,-0.20499980482636387,-0.06669645094357776,0.24567182846367358,-0.4479275156246207,0.030338200056014578
1973-03-01,0.22612771738460755,-0.2025548257965326,-0.0889821734585015,0.22319264051814874,-0.44789459185574404,0.022999683677008668
1973-04-01,0.20469657869351707,-0.21953674207792878,-0.09981652964465068,0.1997519491861264,-0.4493687656858611,0.014959994925412109
1973-05-01,0.24224060011105614,-0.22417908105897677,-0.09062814082541407,0.21194448458651702,-0.45245860744602545,0.027055483497022095
1973-06-01,0.2865074524250764,-0.24599904234640088,-0.08773855907448329,0.1866382233798504,-0.45717208513648233,0.03484681478807244
1973-07-01,0.30593223433744643,-0.26375270038405974,-0.08977116636879034,0.18904223069548606,-0.4634067137777442,0.04110985705409155
1973-08-01,0.3284861116935331,-0.28646000322926607,-0.08272245612071767,0.21496064340074858,-0.47096206021923753,0.05524444839671852
1973-09-01,0.3588257946474334,-0.303523136271663,-0.08123367852200013,0.2299481876194477,-0.4796035634362295,0.0662919753160629
1973-10-01,0.38110535811449614,-0.3010219930594765,-0.0996622480501325,0.2452929360171159,-0.4890661834828924,0.06773837113161277
1973-11-01,0.3959848505744951,-0.3001245024029079,-0.10366866227735527,0.27497487689057987,-0.49915205927447065,0.07365270166323139
1973-12-01,0.4018301476634482,-0.2962288093368547,-0.10788889314515267,0.30343651299675306,-0.5095733571931672,0.07680664393174721
1974-01-01,0.38504139741439036,-0.2640698460981015,-0.11356706015715182,0.27948513676722847,-0.5201638264048503,0.058973098743543666
1974-02-01,0.36471758179483443,-0.259312695826962,-0.11357546731625603,0.2713546857237816,-0.5307976163387763,0.05020237593810916
1974-03-01,0.3564515953881376,-0.2664626131818229,-0.10789902575579814,0.2871170287330945,-0.5414004436034728,0.05214635358875683
1974-04-01,0.325327064204559,-0.2346561045485192,-0.08596599880311896,0.26802138090133665,-0.5517538540965775,0.038056939350943696
1974-05-01,0.2960679626192172,-0.21589613192431148,-0.08951133099859551,0.2687487711509069,-0.5616310064717129,0.025914105644825432
1974-06-01,0.2675256149797063,-0.2007270605140087,-0.07602040321450225,0.2491757720708847,-0.5707814284688314,0.014125323176253255
1974-07-01,0.23174052934069658,-0.18606262438307683,-0.0690880397023393,0.26481576909621557,-0.5790116649757623,0.006903843628377477
1974-08-01,0.19183735135059482,-0.14548534451568582,-0.07781658768692995,0.28800296237071354,-0.5862053325997478,-0.007739252409936704
1974-09-01,0.16073857907472516,-0.12532157606062147,-0.08908763503092132,0.2728831619024277,-0.5923435748638489,-0.024497578571399187
1974-10-01,0.13800836596550098,-0.11995367781524001,-0.11426067498919804,0.2654276457925638,-0.5974569079292493,-0.0376655786690285
1974-11-01,0.14250262075987183,-0.10274893821630954,-0.11211598897994178,0.2621998510013024,-0.601633574857193,-0.041259630771930206
1974-12-01,0.10338893157035485,-0.08102462467403512,-0.13518088570145517,0.26306888535618783,-0.6049827172633129,-0.058536232272838024
1975-01-01,0.075386860601326,-0.06643155901734414,-0.1233686195220637,0.2333104985455672,-0.6079352511150854,-0.07123499049458235
1975-02-01,0.0682344953875344,-0.05639124053963044,-0.1248931218091801,0.245065588504076,-0.6103647688261525,-0.07311331324081835
1975-03-01,0.05681821040826834,-0.07246498736726431,-0.12421219159871856,0.23830460160970687,-0.6121949641028356,-0.0737638712632629
1975-04-01,0.04923512910418184,-0.03776777603037019,-0.12186853314944317,0.24567239607373872,-0.613347603173176,-0.0805081670228657
1975-05-01,0.0250813096798254,-0.015721669441419804,-0.14622002754825844,0.25914716242502134,-0.6137695981613108,-0.09200789683266053
1975-06-01,0.007360209288467678,0.002092240870780382,-0.1582159828881002,0.26125370239218076,-0.6134395527144229,-0.10102677295853099
1975-07-01,-0.028814969532475688,0.04941351795235969,-0.17389198756756527,0.28565294792254764,-0.6123666063057712,-0.11576682668712483
1975-08-01,-0.05223827163275273,0.07085097458115844,-0.18563516889680678,0.3051981985569,-0.6105932790589481,-0.12282389912255319
1975-09-01,-0.06452648172803162,0.07580190164770004,-0.1798268411135501,0.28579827699189386,-0.6081874003754202,-0.1285088695745616
1975-10-01,-0.0918580684297922,0.1132972459460271,-0.1829042238716118,0.2834043115687867,-0.6052390962060713,-0.14197886457694314
1975-11-01,-0.10456406171676093,0.13033478294388737,-0.18897950756126247,0.2866770514287055,-0.6018331999005712,-0.14780690013875528
1975-12-01,-0.12016318376405812,0.1295517633577503,-0.19935739625163384,0.30710739037021995,-0.5981683476902692,-0.14802666013869828
1976-01-01,-0.12279239128798759,0.12782132079262773,-0.18673010378098542,0.2895493908785284,-0.5932139065680386,-0.1482016663102222
1976-02-01,-0.10455219555590897,0.11704366616034886,-0.17578928940755872,0.2790518913728495,-0.5867483831467257,-0.14101632857953855
1976-03-01,-0.09715604558402663,0.10940486264521034,-0.16098660656933797,0.27507304043198627,-0.5785575876069092,-0.13420641239469955
1976-04-01,-0.07944241122647558,0.09691305589868686,-0.1487122785029887,0.2910944853288432,-0.5685299929923064,-0.12050065065832286
1976-05-01,-0.07639077172281104,0.08767381187908614,-0.15376211369693107,0.2882627108755211,-0.5566393307334355,-0.11724066343134852
1976-06-01,-0.07194357825143462,0.07206151844815498,-0.1554596025696508,0.28791282068317137,-0.5430575897113908,-0.11092189365949197
1976-07-01,-0.06800400382470012,0.04297208734355346,-0.15933217398132904,0.2453871477705737,-0.5281254885401786,-0.1106093211838375
1976-08-01,-0.06498774270853695,0.037733092654314224,-0.1456382969909073,0.20885733158017197,-0.5123066508602323,-0.11036169032676374
1976-09-01,-0.06593998324480456,0.023742441241392433,-0.13741139442288738,0.22074745188777645,-0.496020422071864,-0.10047335781863435
1976-10-01,-0.05991079175400807,0.0220307423424047,-0.0893935883575835,0.21923999367281793,-0.4796519178274889,-0.08634940932173343
1976-11-01,-0.03970413899059217,0.014428910230881014,-0.06276649968434986,0.2122208684993287,-0.4633984130175405,-0.07361541868480696
1976-12-01,-0.005783843402144025,-0.03544978181205082,-0.021789397742286543,0.19159991843625904,-0.44759539196269865,-0.049623786571763875
1977-01-01,0.028367064701932437,-0.03704342758438421,-0.025726293430627472,0.1675025979988277,-0.43020089454655036,-0.04460281953840669
1977-02-01,0.007752172706062284,-0.042173796150538116,-0.04629875367114956,0.15297987538700303,-0.41110931344182283,-0.0509004445738738
1977-03-01,-0.022869235126568015,-0.025958806292127098,-0.046081519494345725,0.14206055325145522,-0.39012276189919287,-0.05821083139530485
1977-04-01,-0.02128624853692036,-0.04697911542544177,-0.039561085423559045,0.126996042051663,-0.36737589855215086,-0.05084961500710509
1977-05-01,-0.0024791911780790367,-0.06178710498240516,-0.03647457820951652,0.1160793248253564,-0.343157869024047,-0.040849041720776184
1977-06-01,0.03248698619412537,-0.07674897303528012,-0.00967261106933623,0.11969211402659614,-0.3180932647955637,-0.01976756052177965
1977-07-01,0.03986373207657157,-0.08877514355524545,-0.01420943300710809,0.12182049804056684,-0.29295438264927415,-0.011340888396799679
1977-08-01,0.037552462264815775,-0.07071227729080361,-0.0179989535339669,0.12154110077147683,-0.2684954804489357,-0.011337718731161267
1977-09-01,0.02393547115912573,-0.06366313087469859,-0.026887572598471063,0.14301603936279814,-0.24518625520952533,-0.008291837282274775
1977-10-01,0.005887891012324486,-0.058709576866718884,-0.056639145448525094,0.15616102395579218,-0.22333568728523698,-0.011843268179785297
1977-11-01,-0.0033007727403744267,-0.052160728003199645,-0.0702617430237405,0.15941910026594996,-0.20294583467921817,-0.012985704434836685
1977-12-01,-0.004394698084801879,-0.051239080472690206,-0.09022256315810685,0.14564086413010954,-0.18391152328862267,-0.016329767985746323
1978-01-01,-0.03764198763510077,-0.04270494328812081,-0.09841798580081378,0.16230797882502276,-0.16420811339723895,-0.019051032944001966
1978-02-01,-0.05214285728496925,-0.024255897400014093,-0.08321443896744049,0.18038570946082472,-0.14404668981863708,-0.01495247584204159
1978-03-01,-0.06399471143372516,-0.013730661699506156,-0.07522071967649899,0.18761301801229516,-0.12346051358558154,-0.01226645299680086
1978-04-01,-0.05075231205720384,-0.00158021346482455,-0.08409474190356082,0.2031047474903365,-0.10284432065862624,-0.006601282732845961
1978-05-01,-0.0714483191720175,-0.006437690017547629,-0.09336961897475793,0.2013003984776636,-0.08268089688133975,-0.00795214930658078
1978-06-01,-0.10151268688701079,0.017120486661159576,-0.0999448681683575,0.19102770645792286,-0.06361385356814113,-0.01823283776534922
1978-07-01,-0.11827269105450604,0.020994170677845814,-0.110128176620583,0.1737609223462641,-0.046210562507345676,-0.02436893570280327
1978-08-01,-0.13086996273245302,0.032223507824972145,-0.1290412714330455,0.15937649666642148,-0.030846381100384696,-0.032720925284886765
1978-09-01,-0.16158750837929176,0.044907411752611884,-0.12840818278331578,0.1384522095012168,-0.017610381253254634,-0.042812254933451435
1978-10-01,-0.18840955772491647,0.061711376939701315,-0.13062582330624858,0.14712236619864902,-0.006457877870029395,-0.04801645392844934
1978-11-01,-0.19639385122820976,0.09095131875969066,-0.09703848162017129,0.12237365441396833,0.0028133674724631083,-0.051839325944328045
1978-12-01,-0.2057195189728809,0.10596935383989145,-0.09188424797336356,0.11783610281224052,0.01030041216533961,-0.055087321161711146
1979-01-01,-0.20175070470330103,0.08339101619636927,-0.09868600972889936,0.11106098862364888,0.018249634967040837,-0.05090342140757598
1979-02-01,-0.16864276115738405,0.06046028194130102,-0.09480520922466994,0.09998166744286816,0.02667960900200101,-0.03944939517569716
1979-03-01,-0.1700626720004781,0.05627158138146059,-0.09679147185938679,0.10286452754711112,0.03559880445725232,-0.036932478647392394
1979-04-01,-0.1703664755351116,0.02746151780498905,-0.09507153704300957,0.10653463033959269,0.044882180056923106,-0.02829654399731887
1979-05-01,-0.1548004794208429,0.026675935920146544,-0.08871913919509743,0.09224653768663606,0.054367268425706695,-0.024716349684748815
1979-06-01,-0.14291519421257065,0.02790863008860678,-0.09837988640089965,0.11720842747017741,0.06381598301088699,-0.017635860044202527
1979-07-01,-0.13145476816875318,0.008169904313929117,-0.08127087409289266,0.1216067113292714,0.07298888421668222,-0.00525999020592426
1979-08-01,-0.12876754343302146,-0.013868805475419143,-0.07670205459207559,0.10714183825378616,0.08168532294556748,-0.0005547262700648435
1979-09-01,-0.1295985808367285,-0.02824134817011333,-0.05785916151196309,0.10556950870280463,0.08980163379194607,0.007230949663234497
1979-10-01,-0.12722145015596006,-0.031426284715856866,-0.04585649294073056,0.1101774864209195,0.09728412558043177,0.013161990724103508
1979-11-01,-0.14291070118489904,-0.040940578401253,-0.041868324326602126,0.1171440401735405,0.10416260959579485,0.015493640531817454
1979-12-01,-0.13425572437187233,-0.05507028474177678,-0.043579248317544214,0.12328318410242596,0.1105866577031279,0.022221030771582828
1980-01-01,-0.12094187028351025,-0.06302065562240906,-0.05726784176074932,0.1308763053268194,0.11778573907131466,0.026694597595256726
1980-02-01,-0.0962915717657832,-0.06258115373762352,-0.05440217129884528,0.12520881878832973,0.1257407217178088,0.032567390235826735
1980-03-01,-0.07312577128141978,-0.06163228111987429,-0.03501864941141943,0.11680306879182657,0.1345283574937617,0.04096385734252468
1980-04-01,-0.05176157726194629,-0.09477156820665113,-0.03424399296142726,0.10117592376967272,0.14411275041501206,0.05081093443359248
1980-05-01,-0.03244982245200536,-0.1002993906887811,-0.02598712298205637,0.06849208834270636,0.15440532191808928,0.05295197110310301
1980-06-01,-0.0009452836909498459,-0.117692605331554,0.007284017400190705,0.06051573151101668,0.16520177785837278,0.06994976968203687
1980-07-01,0.026108229809125617,-0.1507003079325427,0.038149513707985465,0.01991346968958775,0.1762348660321353,0.08222127743427539
1980-08-01,0.0638762078409838,-0.17591775729795683,0.06099853023967081,-0.003948575320343174,0.1872276551493707,0.0968143150415278
1980-09-01,0.0999013563115305,-0.18951985018679135,0.07757517362721175,-0.0025053500818709522,0.19798765504724983,0.11249573701818251
1980-10-01,0.13608283199153692,-0.23067593811760287,0.09382807131049137,-0.007780449682225782,0.2083643723323399,0.13223415281394907
1980-11-01,0.16635084818187035,-0.24411628516426262,0.10251138068817099,-0.004717463596413532,0.21831965524349525,0.14531614113627717
1980-12-01,0.2076854906720871,-0.25297138458911667,0.11404759996485213,-0.028460083249956372,0.22778835628857205,0.15480654965293433
1981-01-01,0.2198311150338848,-0.26480567440136843,0.11470525382806916,-0.03531788274024924,0.2370767165773633,0.1602201754200873
1981-02-01,0.21080804510401308,-0.27582165656500046,0.10614521556755131,-0.03256331915035844,0.24595701779220758,0.16123372317568277
1981-03-01,0.23084554324431053,-0.2985343922143682,0.08307908033266963,-0.03843779324864348,0.2543308347989502,0.16567041146833103
1981-04-01,0.22724252743833298,-0.3178964732079471,0.071037637129521,-0.05002205778534214,0.2619717553995622,0.16562526707800423
1981-05-01,0.23899209072480596,-0.3225908002356712,0.07064525988302402,-0.047900056435416144,0.268648034056448,0.1705952256929066
1981-06-01,0.2537009749304256,-0.33723521648745725,0.0895605780536055,-0.012339721713215113,0.27411811948646686,0.18845503344894804
1981-07-01,0.27729841928926274,-0.36096021533734113,0.08648939752352372,0.006960122318317489,0.27822224601459816,0.20198608009660862
1981-08-01,0.29603457428087904,-0.38141840943879673,0.07726473810024172,0.035419902733216685,0.280928017610617,0.21421312843275023
1981-09-01,0.3196807759343725,-0.39727277029782687,0.06025096617240299,0.013615645002573725,0.28233060848831887,0.214630153179099
1981-10-01,0.3154361052055122,-0.3989890297019815,0.03595962461443715,0.01027179636682073,0.28258625720070485,0.20864856261789128
1981-11-01,0.30616691511480004,-0.4004328638027397,0.013173088835087,0.018648668657988306,0.2818681568972113,0.20405793866156524
1981-12-01,0.27596525946817885,-0.38926742199699,-0.02024071778779011,0.028881950816139576,0.28040230133878713,0.19085524316646113
1982-01-01,0.24630282389062808,-0.37933110470871334,-0.020778294784509776,0.04834227128885686,0.27749588646579887,0.1861387583138975
1982-02-01,0.23403626318818016,-0.34830159362192675,-0.030330555707764474,0.07349533005617559,0.27288055721229765,0.17967663767416314
1982-03-01,0.23874040766370191,-0.35698447495097896,-0.02334863666064422,0.07209345519853134,0.2662539248699404,0.1821447252045017
1982-04-01,0.24395770991571059,-0.35572019961202345,-0.04607944473091979,0.08198283632906775,0.2574218176255749,0.1786006237502914
1982-05-01,0.24022371899567124,-0.3574512738531259,-0.05521059470353616,0.07613467482539514,0.2463217606523102,0.17298416672459327
1982-06-01,0.21815100717966598,-0.3567585312927496,-0.08880181725154974,0.05127074403377871,0.2331865631109731,0.15411300567312353
1982-07-01,0.21608295577015982,-0.34570711588443237,-0.0952236587159214,0.04406493140074113,0.21850268271497933,0.14582680541087828
1982-08-01,0.21668523491316924,-0.3561635134469212,-0.09960487279861231,0.02654407851708431,0.20289209471294,0.1405360097583005
1982-09-01,0.23278231642200478,-0.3649615382106923,-0.09047684641374452,0.009301890758797522,0.18685983040054735,0.1406857458756595
1982-10-01,0.22839981106506782,-0.3673122607990184,-0.0751375444291528,0.009287860818828141,0.17082543648275245,0.14013756494730284
1982-11-01,0.22735860110336642,-0.3689765714571377,-0.033790781801746675,-0.013250878623997178,0.15495883690772974,0.140850469808498
1982-12-01,0.22576824009155086,-0.3738828318222709,-0.04521442671771872,-0.000726877106353647,0.13931446723084256,0.1386048470641184
1983-01-01,0.25140287011684526,-0.3816393379598819,-0.06318543447633353,-0.015457231753195329,0.12398104553502215,0.13567611747644412
1983-02-01,0.2504220939782565,-0.35316061788208225,-0.06957614563990336,-0.035827032181744774,0.10934578926382439,0.121505064660503
1983-03-01,0.24736359223707147,-0.3547799133362319,-0.06140845008477569,-0.04779415920687218,0.09559700508367443,0.11770758027306599
1983-04-01,0.23200134711638395,-0.3467135977360396,-0.060591844615027174,-0.048774581604326774,0.08322233052746258,0.11051416983210645
1983-05-01,0.24966013073218257,-0.34705802645237577,-0.06319029220491787,-0.05564712014359733,0.07274131379438463,0.11012441172608557
1983-06-01,0.27144010674560237,-0.36449151936688,-0.05925258644708494,-0.0635913950856775,0.06470241650097362,0.11555801221613872
1983-07-01,0.3086282577053735,-0.36767154657567586,-0.06388952524164608,-0.07461125678382814,0.05945105135092162,0.11945001472129936
1983-08-01,0.3561660912371762,-0.39885579414877015,-0.05513854154862143,-0.08643996344568829,0.057038203571926085,0.13409631679271253
1983-09-01,0.38154636943165166,-0.40178921401232354,-0.0363158725983098,-0.1030232142812262,0.05723890088582798,0.14024707949005347
1983-10-01,0.4051575964483771,-0.41545209262436794,-0.02185278690619158,-0.12232548608444631,0.05970272724659142,0.14722682866573975
1983-11-01,0.41024196961899023,-0.44031931616924375,-0.04441113334760486,-0.1398562840030839,0.06405193953515417,0.1460691615945399
1983-12-01,0.4200628066966288,-0.4656887747730017,-0.04826008246625442,-0.14078469091715912,0.07009753203565364,0.15336086802437413
1984-01-01,0.4133701139890293,-0.44511448695348577,-0.04517786632655157,-0.1204863947040091,0.07490437565157032,0.15354494311270495
1984-02-01,0.38385891051960697,-0.43518471438954703,-0.04589696333265555,-0.11120865967435141,0.07826379136904599,0.14804035865423862
1984-03-01,0.36093480985074533,-0.40226752933911525,-0.023266610555801027,-0.13477144963108004,0.07994320633334769,0.13702149706726546
1984-04-01,0.3558482001624244,-0.3710390079824522,-0.038754266253693166,-0.14272740106098353,0.07969279900238921,0.1250196679665178
1984-05-01,0.3410088850819459,-0.3502692213591165,-0.04561414594262645,-0.14948191464257737,0.07732986366040467,0.11470238190325265
1984-06-01,0.3282281325529764,-0.35290526287100893,-0.050373978746669844,-0.17853599012208482,0.07281089433639751,0.10500686417832564
1984-07-01,0.316432442330475,-0.3261993750222297,-0.0770382839681254,-0.19654860963734488,0.06626319465995813,0.08706162368143854
1984-08-01,0.311171304560046,-0.29189412152954575,-0.0839554760461923,-0.21312504877957206,0.05796642786834283,0.07279026582643404
1984-09-01,0.29497439347044563,-0.2778653085065974,-0.09805827916414961,-0.22069779629819095,0.048242391981888386,0.06046520369931818
1984-10-01,0.2777755700071277,-0.24618937513844663,-0.11610163442669337,-0.228169735847041,0.03743080838778918,0.04342487665192583
1984-11-01,0.26361070964890243,-0.22607124618707933,-0.12741241385697352,-0.23918855049026508,0.025772423214886743,0.02977068294072598
1984-12-01,0.25483377184500894,-0.20071551515224012,-0.1286385866881855,-0.23119225758127868,0.013583392329587891,0.02186036701147456
1985-01-01,0.24388147550033773,-0.1995541092137518,-0.1171428597574358,-0.23871451484349868,0.0017797702541535862,0.017871596073461737
1985-02-01,0.212900743829534,-0.20142084072027117,-0.10578397773936993,-0.2494587276596576,-0.009460021096643328,0.00992377161082687
1985-03-01,0.1792513950332494,-0.1586741454213842,-0.1086236709251278,-0.23882021598207454,-0.01995015151163697,-0.005893699592841129
1985-04-01,0.16433879015557212,-0.12227304852023156,-0.10470276125858137,-0.22758991660860678,-0.02934850776461797,-0.015005869391200471
1985-05-01,0.14446478961685294,-0.10498731576360147,-0.09696623901096411,-0.2111695643980056,-0.037337509138860824,-0.01920424143347521
1985-06-01,0.1275509271892445,-0.10557561048571844,-0.11805178084647577,-0.18795882679211598,-0.043656591549725746,-0.023308132302670894
1985-07-01,0.1062007259648483,-0.10150983352023332,-0.14288851148726883,-0.17471340129462382,-0.04820846240072034,-0.03161996313950627
1985-08-01,0.06771932800478994,-0.07267915325060367,-0.14847329421511468,-0.16662660106085242,-0.05105918636993074,-0.04515212007810084
1985-09-01,0.02592251347890305,-0.0310636356422204,-0.14276802090526886,-0.16064733193876843,-0.052380693919182236,-0.05976197952841921
1985-10-01,-0.012835504316673416,0.004398785210685918,-0.1588942134815962,-0.15882260935225834,-0.05238974922774064,-0.07746817231779092
1985-11-01,-0.05217389271447364,0.02622278648734465,-0.16348471311662383,-0.16467530214382956,-0.05128545522396636,-0.0915684299372476
1985-12-01,-0.09223338104023224,0.045348596496028744,-0.17066376549736362,-0.15410062654409556,-0.049125280455967736,-0.10229433000673757
1986-01-01,-0.10357958383830979,0.06477180600818358,-0.18728411274277815,-0.13159012430502723,-0.04699862600187184,-0.10684485057923411
1986-02-01,-0.10793151657164565,0.09959296590648604,-0.19103117022323,-0.11901474678112815,-0.04498727271447576,-0.11251153443939313
1986-03-01,-0.13041551231079967,0.12089791738627337,-0.17536692623825764,-0.11632148011121898,-0.043149722448147326,-0.1172303116989394
1986-04-01,-0.13858188265149232,0.12552569943051745,-0.15788001692915202,-0.10966975175930808,-0.041627320205908966,-0.11465693419527576
1986-05-01,-0.1541616117187769,0.1538022490765477,-0.16324324773129112,-0.1298517503698046,-0.04057408393560404,-0.12832658856640486
1986-06-01,-0.1747853152168485,0.1883907532027664,-0.17852947683348214,-0.15443769922324765,-0.04013352138555345,-0.14725535317237962
1986-07-01,-0.20288521344609917,0.20409950465000987,-0.18041641326820654,-0.15847991772461684,-0.04036369122207032,-0.15724894806220052
1986-08-01,-0.20927455930133126,0.21998518649308282,-0.1909276849950708,-0.18718087840049216,-0.041217166238356216,-0.16971709508566665
1986-09-01,-0.23228307488946628,0.2560947073703087,-0.17245844071915342,-0.1748109372255082,-0.042578461389567133,-0.17564512431880072
1986-10-01,-0.2433909873047947,0.29009586944427224,-0.16962568537462758,-0.15447014588086555,-0.04431371643773848,-0.18037928088845973
1986-11-01,-0.2575524469450419,0.2906032253134362,-0.15676757659238094,-0.16649360004036376,-0.04631424904802191,-0.18354621958784895
1986-12-01,-0.2464831050546437,0.29828931411807613,-0.1384496637864886,-0.17644642347004263,-0.048399034874465126,-0.18161350826074324
1987-01-01,-0.2374456218584033,0.28133253103948586,-0.13151135744413972,-0.1810362607628728,-0.050964787522185494,-0.17645811172541742
1987-02-01,-0.20172847263181393,0.24990404819027068,-0.13375522563513112,-0.1947875887543584,-0.05397319909790272,-0.16682970686189538
1987-03-01,-0.17964189415709134,0.25215408295350417,-0.13715503960618391,-0.19600398445036263,-0.05745876312964061,-0.16448275285935654
1987-04-01,-0.18398885374419344,0.26103152904303184,-0.11409802720942187,-0.21925841126746187,-0.061387274522390935,-0.16795281915729998
1987-05-01,-0.18237003259869153,0.2675891228652478,-0.10132883810539851,-0.21987688396281252,-0.06569988744899014,-0.1673729529962281
1987-06-01,-0.1792437994702848,0.27080078435226584,-0.09105617822761918,-0.21524148438281068,-0.07029408214086916,-0.1653272657147699
1987-07-01,-0.1672176829114733,0.2648696369901437,-0.06177491153626988,-0.21209113949444144,-0.07506712106327074,-0.15620409839911983
1987-08-01,-0.15877099411588885,0.26174746913426994,-0.022885823354352068,-0.19576373203502348,-0.07992814661345272,-0.14381923305059738
1987-09-01,-0.14132022939652902,0.2577592054725567,-0.01779104300425336,-0.17978006158179294,-0.08481721517925786,-0.13629355092687798
1987-10-01,-0.11444409953519091,0.25287055731342695,-0.03893646081625425,-0.1615448815515265,-0.08968046810256115,-0.13149529346379193
1987-11-01,-0.08889120208723945,0.2419129824935561,-0.06400967874122539,-0.1422124855608369,-0.09449245631027132,-0.12630376103862584
1987-12-01,-0.07917802309987969,0.23866429616375281,-0.07340520403648158,-0.1421309942457204,-0.09914991091485438,-0.12650568569213777
1988-01-01,-0.09910380801815095,0.23756429165202939,-0.073417861044932,-0.13688098037770638,-0.10421832800494352,-0.13023705381955245
1988-02-01,-0.10272347485328277,0.20145032066649382,-0.07860720737787867,-0.1230447769863531,-0.1099268286022632,-0.12315052169725431
1988-03-01,-0.1061543867050184,0.19388615630605452,-0.0899072812030512,-0.1338804176154857,-0.1163495476965157,-0.1280355579052251
1988-04-01,-0.10411322046401342,0.20985848295469112,-0.08952447522914761,-0.13337263422242054,-0.1234904874781966,-0.13207186006969387
1988-05-01,-0.12140908102480734,0.21459542911884222,-0.0893607568800978,-0.12978611620298278,-0.13132207244243552,-0.1372946911338331
1988-06-01,-0.13981337052472417,0.23834415977281634,-0.061455329778283156,-0.11015176333021373,-0.13973263977184658,-0.13789945263557676
1988-07-01,-0.17290317944924055,0.24122597955067784,-0.055964746350972816,-0.07669160621395955,-0.1485503173826734,-0.13906716578950482
1988-08-01,-0.21428936505548526,0.25334020043217526,-0.06060064694343532,-0.0532423511845991,-0.15756120564538054,-0.1478067538522151
1988-09-01,-0.2382516085721858,0.266713982029678,-0.07582182078333295,-0.023496670097423098,-0.16658293591376053,-0.15417340347927605
1988-10-01,-0.2567869942957345,0.27923363694323167,-0.08276588189619576,-0.005742835571678978,-0.17545690943981096,-0.15999725162933037
1988-11-01,-0.26541093601440674,0.2829017775902965,-0.09070111927373493,0.02468367062974721,-0.18411166217267613,-0.1596883648842734
1988-12-01,-0.2751720505644698,0.3031633481321609,-0.08562539840812138,0.02067906414934744,-0.1925499928279744,-0.1671663451566758
1989-01-01,-0.2704860465004526,0.31125892884026835,-0.09058512969508534,0.0183520968304947,-0.19926870619724385,-0.1706493428805111
1989-02-01,-0.2669117691188189,0.30979336110298755,-0.0875660273328548,0.010086904210038482,-0.20401979965045877,-0.1716408105990163
1989-03-01,-0.22835701077084586,0.28152943453460094,-0.0904991424944273,0.027425551158376037,-0.20643778963636672,-0.15587956525557295
1989-04-01,-0.2216151150844538,0.28271214266397865,-0.09510480465159629,0.012881200256136557,-0.20613905203208335,-0.1585379828351951
1989-05-01,-0.22041226889123514,0.29082971280183784,-0.08167042963774625,0.02668949364839742,-0.20285536304775045,-0.15381565614603446
1989-06-01,-0.2241605176425538,0.3423120116809171,-0.07177424053667156,0.03233819950837642,-0.19656341346136133,-0.16049439676262545
1989-07-01,-0.23101067789185484,0.32875186679672713,-0.06253782759514584,0.04177071600376318,-0.18751969336728883,-0.15360986992945067
1989-08-01,-0.23441584080374306,0.3217158910050778,-0.037168664458995165,0.036659301809656125,-0.17619655928426345,-0.14656753074848466
1989-09-01,-0.23405383996294452,0.32936953617343523,-0.03470230787413783,0.04693760473746806,-0.16308500813765764,-0.1428546174821414
1989-10-01,-0.22866184997541192,0.3286581860654804,-0.017239957972514947,0.03817859204330791,-0.14867488820032343,-0.13701125803408457
1989-11-01,-0.22670684456212,0.31206312600595043,-0.025710789245961676,0.034748546398865675,-0.133281998932785,-0.13260284246959028
1989-12-01,-0.21913060351580613,0.28918276217237654,-0.02178835517089269,0.026683968422003084,-0.11724949844243286,-0.12413345017590104
1990-01-01,-0.21637523438359058,0.28830804286982575,-0.02749881059482783,0.03935226362664252,-0.10222550297870986,-0.11901106544006229
1990-02-01,-0.19622208492281734,0.2683319744251697,-0.04949078694818861,0.04525279861409216,-0.08852569103265566,-0.11146354774294781
1990-03-01,-0.16811780502664309,0.22264159475839376,-0.051696625119675335,0.04691424455959349,-0.07645658607852664,-0.09439967328472904
1990-04-01,-0.16149155065504883,0.19572325247394698,-0.051494061264434676,0.0378002816112712,-0.0665626742929438,-0.08749425141502061
