,point,lower_95,upper_95,enso_component,ets_component
1991-05-21,300.42428955415704,298.40655684359774,302.44202226471634,0.07576562364241926,300.3485239305146
1991-05-22,300.42428955415704,298.4017194321311,302.446859676183,0.07576562364241926,300.3485239305146
1991-05-23,300.42428955415704,298.39689356280184,302.45168554551225,0.07576562364241926,300.3485239305146
1991-05-24,300.42428955415704,298.39207915338295,302.45649995493113,0.07576562364241926,300.3485239305146
1991-05-25,300.42428955415704,298.38727612261926,302.46130298569483,0.07576562364241926,300.3485239305146
1991-05-26,300.42428955415704,298.38248439021106,302.466094718103,0.07576562364241926,300.3485239305146
1991-05-27,300.42428955415704,298.3777038767989,302.4708752315152,0.07576562364241926,300.3485239305146
1991-05-28,300.42428955415704,298.3729345039479,302.4756446043662,0.07576562364241926,300.3485239305146
1991-05-29,300.42428955415704,298.3681761941329,302.4804029141812,0.07576562364241926,300.3485239305146
1991-05-30,300.42428955415704,298.3634288707238,302.4851502375903,0.07576562364241926,300.3485239305146
1991-05-31,300.42428955415704,298.3586924579711,302.489886650343,0.07576562364241926,300.3485239305146
1991-06-01,300.4382357532736,298.3679130801081,302.5085584264391,0.0897118227589988,300.3485239305146
1991-06-02,300.4382357532736,298.36319826487147,302.51327324167573,0.0897118227589988,300.3485239305146
1991-06-03,300.4382357532736,298.3584941381865,302.51797736836073,0.0897118227589988,300.3485239305146
1991-06-04,300.4382357532736,298.3538006276877,302.5226708788595,0.0897118227589988,300.3485239305146
1991-06-05,300.4382357532736,298.3491176618227,302.52735384472453,0.0897118227589988,300.3485239305146
1991-06-06,300.4382357532736,298.3444451698392,302.532026336708,0.0897118227589988,300.3485239305146
1991-06-07,300.4382357532736,298.3397830817726,302.5366884247746,0.0897118227589988,300.3485239305146
1991-06-08,300.4382357532736,298.3351313284338,302.5413401781134,0.0897118227589988,300.3485239305146
1991-06-09,300.4382357532736,298.33048984139714,302.54598166515007,0.0897118227589988,300.3485239305146
1991-06-10,300.4382357532736,298.32585855298885,302.55061295355836,0.0897118227589988,300.3485239305146
