,point,lower_95,upper_95,enso_component,ets_component
1991-05-15,0.007100990403064442,-0.033413774663031165,0.047615755469160054,5.5209004512913785e-05,0.007045781398551528
1991-05-16,0.007100990403064442,-0.033562236293804414,0.0477642170999333,5.5209004512913785e-05,0.007045781398551528
1991-05-17,0.007100990403064442,-0.03371015785866638,0.04791213866479527,5.5209004512913785e-05,0.007045781398551528
1991-05-18,0.007100990403064442,-0.033857545208954225,0.048059526015083114,5.5209004512913785e-05,0.007045781398551528
1991-05-19,0.007100990403064442,-0.03400440409110175,0.04820638489723064,5.5209004512913785e-05,0.007045781398551528
1991-05-20,0.007100990403064442,-0.03415074014925367,0.04835272095538256,5.5209004512913785e-05,0.007045781398551528
1991-05-21,0.007100990403064442,-0.03429655892779671,0.0484985397339256,5.5209004512913785e-05,0.007045781398551528
1991-05-22,0.007100990403064442,-0.03444186587381076,0.04864384667993965,5.5209004512913785e-05,0.007045781398551528
1991-05-23,0.007100990403064442,-0.03458666633944312,0.04878864714557201,5.5209004512913785e-05,0.007045781398551528
1991-05-24,0.007100990403064442,-0.034730965584208774,0.04893294639033766,5.5209004512913785e-05,0.007045781398551528
1991-05-25,0.007100990403064442,-0.034874768777219484,0.04907674958334837,5.5209004512913785e-05,0.007045781398551528
1991-05-26,0.007100990403064442,-0.03501808099934443,0.049220061805473315,5.5209004512913785e-05,0.007045781398551528
1991-05-27,0.007100990403064442,-0.03516090724530487,0.04936288805143376,5.5209004512913785e-05,0.007045781398551528
1991-05-28,0.007100990403064442,-0.035303252425705305,0.04950523323183419,5.5209004512913785e-05,0.007045781398551528
1991-05-29,0.007100990403064442,-0.03544512136900349,0.04964710217513238,5.5209004512913785e-05,0.007045781398551528
1991-05-30,0.007100990403064442,-0.03558651882342153,0.04978849962955042,5.5209004512913785e-05,0.007045781398551528
1991-05-31,0.007100990403064442,-0.03572744945880014,0.04992943026492903,5.5209004512913785e-05,0.007045781398551528
1991-06-01,0.007158915983215361,-0.035809992288247376,0.05012782425467809,0.00011313458466383261,0.007045781398551528
1991-06-02,0.007158915983215361,-0.03595000299048897,0.05026783495691969,0.00011313458466383261,0.007045781398551528
1991-06-03,0.007158915983215361,-0.036089560430658835,0.05040739239708955,0.00011313458466383261,0.007045781398551528
1991-06-04,0.007158915983215361,-0.036228668982549436,0.05054650094898015,0.00011313458466383261,0.007045781398551528
1991-06-05,0.007158915983215361,-0.03636733295006037,0.05068516491649109,0.00011313458466383261,0.007045781398551528
1991-06-06,0.007158915983215361,-0.03650555656875203,0.05082338853518275,0.00011313458466383261,0.007045781398551528
1991-06-07,0.007158915983215361,-0.03664334400735523,0.050961175973785945,0.00011313458466383261,0.007045781398551528
1991-06-08,0.007158915983215361,-0.03678069936923815,0.05109853133566886,0.00011313458466383261,0.007045781398551528
1991-06-09,0.007158915983215361,-0.0369176266938322,0.05123545866026292,0.00011313458466383261,0.007045781398551528
1991-06-10,0.007158915983215361,-0.037054129958018114,0.05137196192444883,0.00011313458466383261,0.007045781398551528
1991-06-11,0.007158915983215361,-0.03719021307747364,0.051508045043904355,0.00011313458466383261,0.007045781398551528
1991-06-12,0.007158915983215361,-0.037325879907984104,0.05164371187441482,0.00011313458466383261,0.007045781398551528
1991-06-13,0.007158915983215361,-0.03746113424671718,0.0517789662131479,0.00011313458466383261,0.007045781398551528
1991-06-14,0.007158915983215361,-0.03759597983346296,0.051913811799893676,0.00011313458466383261,0.007045781398551528
1991-06-15,0.007158915983215361,-0.037730420351840405,0.05204825231827112,0.00011313458466383261,0.007045781398551528
1991-06-16,0.007158915983215361,-0.03786445943047153,0.052182291396902246,0.00011313458466383261,0.007045781398551528
1991-06-17,0.007158915983215361,-0.037998100644124094,0.05231593261055481,0.00011313458466383261,0.007045781398551528
1991-06-18,0.007158915983215361,-0.03813134751482403,0.05244917948125474,0.00011313458466383261,0.007045781398551528
1991-06-19,0.007158915983215361,-0.038264203512938424,0.05258203547936914,0.00011313458466383261,0.007045781398551528
1991-06-20,0.007158915983215361,-0.03839667205823015,0.052714504024660866,0.00011313458466383261,0.007045781398551528
1991-06-21,0.007158915983215361,-0.038528756520884916,0.05284658848731563,0.00011313458466383261,0.007045781398551528
1991-06-22,0.007158915983215361,-0.038660460222511704,0.05297829218894242,0.00011313458466383261,0.007045781398551528
1991-06-23,0.007158915983215361,-0.03879178643711739,0.05310961840354811,0.00011313458466383261,0.007045781398551528
1991-06-24,0.007158915983215361,-0.038922738392056386,0.0532405703584871,0.00011313458466383261,0.007045781398551528
1991-06-25,0.007158915983215361,-0.039053319268956,0.053371151235386716,0.00011313458466383261,0.007045781398551528
1991-06-26,0.007158915983215361,-0.03918353220461839,0.05350136417104911,0.00011313458466383261,0.007045781398551528
1991-06-27,0.007158915983215361,-0.039313380291899805,0.05363121225833052,0.00011313458466383261,0.007045781398551528
1991-06-28,0.007158915983215361,-0.03944286658056765,0.053760698546998366,0.00011313458466383261,0.007045781398551528
1991-06-29,0.007158915983215361,-0.039571994078136295,0.05388982604456701,0.00011313458466383261,0.007045781398551528
