,temperature_max,temperature_min,precipitation,wind_speed,Climate_Index
1969-12-01,300.9139404296875,295.4075927734375,0.18887166678905487,2.3766026496887207,1.2827371582388878
1970-01-01,301.08270263671875,295.40234375,0.1735042929649353,2.5170671939849854,1.3452857434749603
1970-02-01,301.47698974609375,295.6701354980469,0.13469809293746948,2.7855093479156494,1.4601037204265594
1970-03-01,301.222900390625,295.6764221191406,0.19437846541404724,2.321657180786133,1.25801782310009
1970-04-01,300.8095397949219,295.83599853515625,0.2973901927471161,2.3016486167907715,1.2995194047689438
1970-05-01,300.5171813964844,295.48358154296875,0.3315853774547577,2.1116445064544678,1.2216149419546127
1970-06-01,300.09417724609375,295.1046447753906,0.28977975249290466,2.3897218704223633,1.339750811457634
1970-07-01,299.8192138671875,294.60540771484375,0.2841563820838928,2.3264801502227783,1.3053182661533356
1970-08-01,300.1315002441406,294.66741943359375,0.26572081446647644,2.152130365371704,1.2089255899190903
1970-09-01,300.1539306640625,294.7322692871094,0.2627561092376709,2.048001527786255,1.155378818511963
1970-10-01,300.71771240234375,295.1264953613281,0.2674468457698822,1.9491342306137085,1.1082905381917953
1970-11-01,300.5457458496094,294.97833251953125,0.27630746364593506,2.4007375240325928,1.338522493839264
1970-12-01,300.3211364746094,294.86944580078125,0.2740376591682434,2.734269142150879,1.5041534006595612
1971-01-01,300.4566650390625,294.8774108886719,0.16912363469600677,2.8039791584014893,1.486551396548748
1971-02-01,300.2662658691406,294.8169860839844,0.1989808827638626,2.4534058570861816,1.3261933699250221
1971-03-01,300.38458251953125,295.14532470703125,0.2516070306301117,2.302929162979126,1.2772680968046188
1971-04-01,300.5531311035156,295.1649475097656,0.21853843331336975,2.1982057094573975,1.2083720713853836
1971-05-01,299.7896728515625,294.9228820800781,0.3579106330871582,2.2080700397491455,1.2829903364181519
1971-06-01,299.6483459472656,294.6359558105469,0.31270068883895874,2.58768892288208,1.4501948058605194
1971-07-01,299.8020324707031,294.51959228515625,0.2845126688480377,2.5078444480895996,1.3961785584688187
1971-08-01,299.82952880859375,294.39349365234375,0.27242133021354675,2.217292547225952,1.2448569387197495
1971-09-01,299.9854431152344,294.6048889160156,0.28181594610214233,2.1705896854400635,1.226202815771103
1971-10-01,300.138916015625,294.78802490234375,0.2917746305465698,2.0938754081726074,1.1928250193595886
1971-11-01,300.14813232421875,294.7950134277344,0.2671803832054138,2.344703435897827,1.3059419095516205
1971-12-01,300.3222961425781,294.6617126464844,0.16963356733322144,2.6996965408325195,1.4346650540828705
1972-01-01,300.1309814453125,294.7859191894531,0.20485623180866241,2.650367021560669,1.4276116266846657
1972-02-01,300.9944763183594,295.11212158203125,0.1643957644701004,2.6104910373687744,1.3874434009194374
1972-03-01,300.7745666503906,295.3153381347656,0.2014317810535431,2.0117039680480957,1.1065678745508194
1972-04-01,300.5411071777344,295.4149475097656,0.282876193523407,2.140465259552002,1.2116707265377045
1972-05-01,300.59222412109375,295.65081787109375,0.324655681848526,2.02192759513855,1.173291638493538
1972-06-01,300.6495666503906,295.50927734375,0.2664937973022461,2.0575695037841797,1.162031650543213
1972-07-01,300.6937561035156,295.4688415527344,0.22694630920886993,2.585784673690796,1.406365491449833
1972-08-01,300.681640625,295.2264099121094,0.24634425342082977,2.276217460632324,1.261280857026577
1972-09-01,300.9090881347656,295.3172607421875,0.24013656377792358,2.279482364654541,1.2598094642162323
1972-10-01,301.36651611328125,295.5047912597656,0.21612530946731567,1.920211911201477,1.0681686103343964
1972-11-01,300.9212951660156,295.6085510253906,0.25065338611602783,2.2630326747894287,1.2568430304527283
1972-12-01,300.8661193847656,295.59808349609375,0.20560671389102936,2.6246705055236816,1.4151386097073555
1973-01-01,301.52911376953125,295.9220886230469,0.15968245267868042,2.684281826019287,1.4219821393489838
1973-02-01,301.91619873046875,296.0172424316406,0.12177640199661255,2.702256917953491,1.4120166599750519
1973-03-01,301.7449035644531,296.1719665527344,0.19459615647792816,2.2994863986968994,1.2470412775874138
1973-04-01,301.3222351074219,295.93695068359375,0.24410156905651093,2.1557161808013916,1.1999088749289513
1973-05-01,300.54449462890625,295.5544128417969,0.3934475779533386,2.4065473079681396,1.3999974429607391
1973-06-01,300.2099304199219,295.3111572265625,0.3459128737449646,2.221994638442993,1.2839537560939789
1973-07-01,299.6611633300781,294.78533935546875,0.33945223689079285,2.459228515625,1.3993403762578964
1973-08-01,299.92022705078125,294.7326354980469,0.27925020456314087,2.188016653060913,1.233633428812027
1973-09-01,300.1044921875,294.81640625,0.28381848335266113,2.0559945106506348,1.169906497001648
1973-10-01,300.5886535644531,295.1095275878906,0.29236531257629395,2.390768051147461,1.3415666818618774
1973-11-01,299.94317626953125,294.9672546386719,0.33828768134117126,2.746735095977783,1.5425113886594772
1973-12-01,299.8924255371094,294.4808349609375,0.19388516247272491,2.5868401527404785,1.3903626576066017
1974-01-01,300.2502746582031,294.55523681640625,0.14842626452445984,2.8028018474578857,1.4756140559911728
1974-02-01,300.5835266113281,294.95556640625,0.15500225126743317,2.4367804527282715,1.2958913519978523
1974-03-01,300.8376770019531,295.190185546875,0.17280720174312592,2.2324776649475098,1.2026424333453178
1974-04-01,300.4623107910156,295.3111572265625,0.23766879737377167,2.417389154434204,1.3275289759039879
1974-05-01,299.98529052734375,294.98748779296875,0.2943083941936493,1.9845911264419556,1.1394497603178024
1974-06-01,299.8335876464844,294.8797302246094,0.27669450640678406,2.267401933670044,1.272048220038414
1974-07-01,299.6131286621094,294.5220031738281,0.2913145124912262,2.398242235183716,1.344778373837471
1974-08-01,300.04754638671875,294.7738037109375,0.273460328578949,2.3924527168273926,1.3329565227031708
1974-09-01,299.9137878417969,294.57666015625,0.25860390067100525,1.964072585105896,1.1113382428884506
1974-10-01,300.15484619140625,294.80694580078125,0.29076868295669556,2.1825902462005615,1.2366794645786285
1974-11-01,300.2101745605469,295.0247497558594,0.2810986638069153,2.330899477005005,1.30599907040596
1974-12-01,300.4472961425781,294.74249267578125,0.15881288051605225,2.814277410507202,1.4865451455116272
1975-01-01,300.3879699707031,294.7778625488281,0.16675813496112823,2.8664023876190186,1.5165802612900734
1975-02-01,300.71575927734375,295.12890625,0.16610103845596313,2.5681533813476562,1.3671272099018097
1975-03-01,300.85040283203125,295.3495178222656,0.22858262062072754,2.320488214492798,1.2745354175567627
1975-04-01,300.7216491699219,295.4588623046875,0.22485853731632233,2.385472536087036,1.3051655367016792
1975-05-01,299.8585205078125,295.1084289550781,0.3355918228626251,2.2393112182617188,1.287451520562172
1975-06-01,299.5910339355469,294.8753662109375,0.32568398118019104,2.4166297912597656,1.3711568862199783
1975-07-01,299.1142883300781,294.0318603515625,0.2675204575061798,2.4189486503601074,1.3432345539331436
1975-08-01,299.8362121582031,294.6278076171875,0.2750464975833893,2.36184024810791,1.3184433728456497
1975-09-01,300.0970764160156,294.60040283203125,0.25336983799934387,2.0752384662628174,1.1643041521310806
1975-10-01,300.318359375,294.801513671875,0.2833799719810486,2.122727394104004,1.2030536830425262
1975-11-01,300.17022705078125,294.87591552734375,0.2800590991973877,2.4442901611328125,1.3621746301651
1975-12-01,299.7064208984375,294.4759521484375,0.23921546339988708,2.4707767963409424,1.3549961298704147
1976-01-01,300.05059814453125,294.5396728515625,0.17871156334877014,2.8447773456573486,1.5117444545030594
1976-02-01,300.7114562988281,294.84307861328125,0.12806087732315063,2.8018031120300293,1.46493199467659
1976-03-01,300.3089599609375,295.1127624511719,0.19964168965816498,2.5404272079467773,1.3700344488024712
1976-04-01,300.2774963378906,295.2995300292969,0.25488293170928955,2.029128074645996,1.1420055031776428
1976-05-01,300.1123046875,295.3138427734375,0.3178941309452057,2.2075154781341553,1.2627048045396805
1976-06-01,299.67950439453125,294.8816223144531,0.32583263516426086,2.2702994346618652,1.298066034913063
1976-07-01,299.9879455566406,294.7000427246094,0.23479324579238892,2.6683852672576904,1.4515892565250397
1976-08-01,300.3724365234375,294.7975158691406,0.25562939047813416,2.3505311012268066,1.3030802458524704
1976-09-01,300.8062438964844,295.1237487792969,0.22062385082244873,2.233060598373413,1.226842224597931
1976-10-01,300.8643798828125,295.27044677734375,0.22795699536800385,2.031867027282715,1.1299120113253593
1976-11-01,300.8252258300781,295.2398681640625,0.20951180160045624,2.329763889312744,1.2696378454566002
1976-12-01,300.6637878417969,295.1343994140625,0.154331237077713,2.604771614074707,1.37955142557621
1977-01-01,301.70281982421875,295.30670166015625,0.09870497137308121,2.880453586578369,1.4895792789757252
1977-02-01,301.24859619140625,295.4725646972656,0.14391037821769714,2.523275852203369,1.3335931152105331
1977-03-01,301.2152404785156,295.6947937011719,0.19638913869857788,2.4629507064819336,1.3296699225902557
1977-04-01,301.0971374511719,295.65716552734375,0.20791684091091156,2.3020029067993164,1.254959873855114
1977-05-01,300.3265380859375,295.330322265625,0.28035444021224976,2.0698893070220947,1.1751218736171722
1977-06-01,299.9991760253906,295.013671875,0.3028619885444641,2.3751556873321533,1.3390088379383087
1977-07-01,300.13592529296875,294.887939453125,0.23340284824371338,2.5606637001037598,1.3970332741737366
1977-08-01,300.54608154296875,294.908203125,0.20927397906780243,2.2833147048950195,1.246294341981411
1977-09-01,300.6229248046875,295.0878601074219,0.2374906986951828,2.2580294609069824,1.2477600798010826
1977-10-01,300.6643981933594,295.2795104980469,0.25115492939949036,2.0076546669006348,1.1294047981500626
1977-11-01,300.7198791503906,295.2638854980469,0.25742360949516296,2.1621453762054443,1.2097844928503036
1977-12-01,301.092041015625,295.3515930175781,0.1777723729610443,2.6059372425079346,1.3918548077344894
1978-01-01,301.5487365722656,295.3373718261719,0.13532617688179016,2.7017524242401123,1.4185393005609512
1978-02-01,301.8764343261719,295.8893737792969,0.13789182901382446,2.436957597732544,1.2874247133731842
1978-03-01,301.43951416015625,295.831298828125,0.22355498373508453,2.2374727725982666,1.2305138781666756
1978-04-01,300.6177673339844,295.69952392578125,0.29060548543930054,1.9713131189346313,1.130959302186966
1978-05-01,300.5108947753906,295.5849914550781,0.3159083127975464,2.186711311340332,1.2513098120689392
1978-06-01,299.9435119628906,294.9295654296875,0.29974260926246643,2.3168938159942627,1.3083182126283646
1978-07-01,300.0675048828125,294.7964172363281,0.2626323997974396,2.3333847522735596,1.2980085760354996
1978-08-01,300.0831298828125,294.6248779296875,0.23562444746494293,2.413707971572876,1.3246662095189095
1978-09-01,300.4582824707031,294.89044189453125,0.2494443953037262,2.1340889930725098,1.191766694188118
1978-10-01,300.6558532714844,295.07379150390625,0.2604159116744995,2.1101222038269043,1.185269057750702
1978-11-01,300.7240905761719,295.3640441894531,0.2438051700592041,2.300468921661377,1.2721370458602905
1978-12-01,300.6210021972656,295.2566223144531,0.20430508255958557,2.7682628631591797,1.4862839728593826
1979-01-01,301.6314392089844,295.2978210449219,0.09459847211837769,2.7099878787994385,1.402293175458908
1979-02-01,301.9537658691406,295.7221984863281,0.10897166281938553,2.808629274368286,1.4588004685938358
1979-03-01,300.9699401855469,295.640380859375,0.20888186991214752,2.386214256286621,1.2975480630993843
1979-04-01,300.7780456542969,295.728515625,0.3095138370990753,2.2282166481018066,1.268865242600441
1979-05-01,300.8885498046875,295.748779296875,0.29662224650382996,1.9787466526031494,1.1376844495534897
1979-06-01,300.0672912597656,295.2087707519531,0.28791671991348267,2.2086424827575684,1.2482796013355255
1979-07-01,300.2858581542969,294.9505615234375,0.261358380317688,2.314026355743408,1.287692368030548
1979-08-01,300.72125244140625,295.23345947265625,0.2443961501121521,2.3356809616088867,1.2900385558605194
1979-09-01,300.84906005859375,295.13958740234375,0.21744589507579803,2.043316125869751,1.1303810104727745
1979-10-01,301.01605224609375,295.49969482421875,0.2715838849544525,2.050433397293091,1.1610086411237717
1979-11-01,300.8708801269531,295.4055480957031,0.24555277824401855,2.133727550506592,1.1896401643753052
1979-12-01,300.7011413574219,295.29595947265625,0.1723208874464035,2.5301737785339355,1.3512473329901695
1980-01-01,301.2294616699219,295.5033264160156,0.11868243664503098,2.6127970218658447,1.3657397292554379
1980-02-01,302.2496337890625,295.74749755859375,0.0837586522102356,2.8189122676849365,1.451335459947586
1980-03-01,301.62890625,295.9270935058594,0.16743166744709015,2.6746184825897217,1.421025075018406
1980-04-01,301.4709167480469,295.94244384765625,0.21875959634780884,2.1926207542419434,1.205690175294876
1980-05-01,300.8546142578125,295.89984130859375,0.2837911546230316,2.084977149963379,1.1843841522932053
1980-06-01,300.4382019042969,295.6030578613281,0.27273252606391907,2.3552873134613037,1.3140099197626114
1980-07-01,300.24188232421875,295.0694274902344,0.24310807883739471,2.4310755729675293,1.337091825902462
1980-08-01,300.61907958984375,295.0091857910156,0.24252361059188843,2.2241175174713135,1.233320564031601
1980-09-01,300.8157043457031,295.2247009277344,0.24061812460422516,2.2246694564819336,1.2326437905430794
1980-10-01,300.6217956542969,295.3171691894531,0.2803443670272827,2.15322208404541,1.2167832255363464
1980-11-01,300.62237548828125,295.3299255371094,0.2180529087781906,2.49162220954895,1.3548375591635704
1980-12-01,301.0780944824219,295.3341369628906,0.163148894906044,2.5739755630493164,1.3685622289776802
1981-01-01,301.4255065917969,295.23870849609375,0.11146004498004913,2.8630595207214355,1.4872597828507423
1981-02-01,300.7551574707031,295.49652099609375,0.20452412962913513,2.563581943511963,1.384053036570549
1981-03-01,301.71771240234375,295.8446350097656,0.17195527255535126,2.1495330333709717,1.1607441529631615
1981-04-01,300.8403625488281,295.87713623046875,0.3126790225505829,2.2891690731048584,1.3009240478277206
1981-05-01,300.57073974609375,295.7322692871094,0.3083299994468689,1.884613037109375,1.096471518278122
1981-06-01,300.06793212890625,295.30694580078125,0.324628084897995,2.1949448585510254,1.2597864717245102
1981-07-01,299.81768798828125,294.6587829589844,0.23753975331783295,2.331472396850586,1.2845060750842094
1981-08-01,300.2305908203125,294.85919189453125,0.24706502258777618,2.2538604736328125,1.2504627481102943
1981-09-01,300.5182189941406,294.9544677734375,0.22748030722141266,1.9921468496322632,1.109813578426838
1981-10-01,300.7243957519531,295.1889953613281,0.25215956568717957,2.0803306102752686,1.166245087981224
1981-11-01,300.9838562011719,295.4009094238281,0.26120978593826294,2.409010171890259,1.3351099789142609
1981-12-01,300.73297119140625,295.400634765625,0.22228161990642548,2.3993968963623047,1.310839258134365
1982-01-01,300.9912109375,295.2512512207031,0.15385234355926514,2.677255630493164,1.4155539870262146
1982-02-01,301.0328674316406,295.6181945800781,0.15856963396072388,2.5067248344421387,1.3326472342014313
1982-03-01,301.2734680175781,295.7591857910156,0.17855072021484375,2.5715107917785645,1.375030755996704
1982-04-01,300.38330078125,295.6080017089844,0.2614758610725403,2.1842169761657715,1.2228464186191559
1982-05-01,300.28253173828125,295.5815734863281,0.2860460877418518,1.9537826776504517,1.1199143826961517
1982-06-01,300.4388732910156,295.3742980957031,0.23565363883972168,2.180845022201538,1.2082493305206299
1982-07-01,300.1347961425781,294.9983215332031,0.26274988055229187,2.3992226123809814,1.3309862464666367
1982-08-01,300.5636291503906,294.9945983886719,0.21306243538856506,2.385514259338379,1.299288347363472
1982-09-01,300.82305908203125,295.3214111328125,0.23071880638599396,2.027815818786621,1.1292673125863075
1982-10-01,300.5941162109375,295.23297119140625,0.2623738944530487,1.9517042636871338,1.1070390790700912
1982-11-01,300.9819030761719,295.662109375,0.21873849630355835,2.259272813796997,1.2390056550502777
1982-12-01,300.84869384765625,295.6574401855469,0.19338442385196686,2.5819761753082275,1.3876802995800972
1983-01-01,301.78765869140625,296.1633605957031,0.12614066898822784,2.751295566558838,1.4387181177735329
1983-02-01,302.23321533203125,296.3183288574219,0.14229193329811096,2.452514886856079,1.297403410077095
1983-03-01,302.3589172363281,296.6354064941406,0.20309734344482422,2.2141785621643066,1.2086379528045654
1983-04-01,301.5768737792969,296.5714111328125,0.2720942795276642,1.860971212387085,1.0665327459573746
1983-05-01,301.6352233886719,296.5535888671875,0.3000379502773285,1.9364327192306519,1.1182353347539902
1983-06-01,301.0007629394531,295.9752502441406,0.2756071984767914,1.8510433435440063,1.0633252710103989
1983-07-01,301.0762939453125,295.6983337402344,0.2668207287788391,2.2288148403167725,1.2478177845478058
1983-08-01,300.8533630371094,295.47528076171875,0.2511725127696991,2.187819480895996,1.2194959968328476
1983-09-01,300.83660888671875,295.3521423339844,0.2403179556131363,2.2108871936798096,1.225602574646473
1983-10-01,300.46575927734375,295.19378662109375,0.27990660071372986,2.0220305919647217,1.1509685963392258
1983-11-01,300.7770080566406,295.4301452636719,0.2091953456401825,2.159912109375,1.1845537275075912
1983-12-01,300.3666076660156,295.0275573730469,0.21794138848781586,2.455436944961548,1.3366891667246819
1984-01-01,300.5598449707031,294.8345947265625,0.1583070456981659,2.466841697692871,1.3125743716955185
1984-02-01,300.4870300292969,295.1607971191406,0.22884593904018402,2.2138113975524902,1.2213286682963371
1984-03-01,301.40802001953125,295.6234436035156,0.17394524812698364,2.325378179550171,1.2496617138385773
1984-04-01,301.0244140625,295.61480712890625,0.2403544932603836,2.139002561569214,1.1896785274147987
1984-05-01,300.67974853515625,295.4037780761719,0.24906054139137268,2.298367977142334,1.2737142592668533
1984-06-01,299.8077392578125,295.06292724609375,0.3032829761505127,2.251758337020874,1.2775206565856934
