date,obs_ma,p05,p25,p75,p95
1966-11-01,0.030984372190673577,-0.4202739156876549,-0.19464477174849065,0.2566135161298378,0.482242660069002
1966-12-01,0.031255733375741925,-0.4200025545025865,-0.1943734105634223,0.25688487731490617,0.4825140212540704
1967-01-01,0.031315816596369464,-0.419942471281959,-0.19431332734279477,0.2569449605355337,0.4825741044746979
1967-02-01,0.031159031010699192,-0.4200992568676293,-0.19447011292846503,0.2567881749498634,0.4824173188890276
1967-03-01,0.030779913704427453,-0.420478374173901,-0.19484923023473677,0.2564090576435917,0.4820382015827559
1967-04-01,0.030174055986546728,-0.42108423189178174,-0.19545508795261748,0.25580319992571093,0.48143234386487516
1967-05-01,0.02933575384881684,-0.42192253402951163,-0.19629339009034738,0.25496489778798104,0.48059404172714526
1967-06-01,0.028259090674766372,-0.42299919720356205,-0.19737005326439785,0.2538882346139306,0.47951737855309484
1967-07-01,0.026937431819230095,-0.42432085605909836,-0.19869171211993414,0.2525665757583943,0.47819571969755853
1967-08-01,0.025363826012872587,-0.4258944618654559,-0.20026531792629162,0.2509929699520368,0.476622113891201
1967-09-01,0.0235339418899577,-0.4277243459883707,-0.20209520204920653,0.24916308582912192,0.47479222976828617
1967-10-01,0.021446098613890647,-0.4298121892644378,-0.20418304532527357,0.24707524255305488,0.4727043864922191
1967-11-01,0.019106235569055708,-0.4321520523092727,-0.2065229083701085,0.24473537950821994,0.47036452344738416
1967-12-01,0.01652942177360662,-0.43472886610472183,-0.2090997221655576,0.24215856571277083,0.46778770965193506
1968-01-01,0.01373560745981638,-0.43752268041851206,-0.21189353647934783,0.2393647513989806,0.46499389533814484
1968-02-01,0.010748211891035567,-0.44051007598729286,-0.21488093204812866,0.23637735583019978,0.46200649976936403
1968-03-01,0.00759228475528022,-0.4436660031230482,-0.218036859183884,0.23322142869444445,0.4588505726336087
1968-04-01,0.0042946954756824945,-0.44696359240264594,-0.22133444846348171,0.22992383941484673,0.45555298335401095
1968-05-01,0.0008837324286746893,-0.45037455544965377,-0.22474541151048955,0.2265128763678389,0.4521420203070031
1968-06-01,-0.0026127225622141525,-0.4538710104405426,-0.22824186650137837,0.22301642137695007,0.44864556531611427
1968-07-01,-0.006165020982554594,-0.45742330886088306,-0.2317941649217188,0.21946412295660964,0.44509326689577383
1968-08-01,-0.00974119439600713,-0.46099948227433557,-0.23537033833517135,0.2158879495431571,0.4415170934823213
1968-09-01,-0.013307862760460448,-0.4645661506387889,-0.23893700669962467,0.21232128117870377,0.43795042511786797
1968-10-01,-0.016831581069961604,-0.4680898689482901,-0.24246072500912583,0.20879756286920262,0.4344267068083668
1968-11-01,-0.020279016270125922,-0.47153730414845435,-0.24590816020929016,0.2053501276690383,0.43097927160820254
1968-12-01,-0.023616664987514302,-0.47487495286584275,-0.24924580892667852,0.20201247895164992,0.42764162289081414
1969-01-01,-0.026812549597943817,-0.47807083747627227,-0.25244169353710805,0.1988165943412204,0.4244457382803846
1969-02-01,-0.029834735668910158,-0.4810930235472386,-0.2554638796080744,0.19579440827025407,0.4214235522094183
1969-03-01,-0.03265267905286902,-0.48391096693119745,-0.2582818229920332,0.19297646488629522,0.41860560882545944
1969-04-01,-0.035238204760556384,-0.48649649263888484,-0.2608673486997206,0.19039093917860783,0.41602008311777205
1969-05-01,-0.03757092877103086,-0.4888292166493593,-0.2632000727101951,0.18805821516813337,0.4136873591072976
1969-06-01,-0.039638889687408724,-0.49089717756573714,-0.2652680336265729,0.1859902542517555,0.41161939819091975
1969-07-01,-0.041437179714568284,-0.49269546759289673,-0.2670663236537325,0.18419196422459594,0.40982110816376016
1969-08-01,-0.0429686101516294,-0.49422689802995784,-0.2685977540907936,0.18266053378753483,0.40828967772669905
1969-09-01,-0.04424385293578883,-0.49550214081411725,-0.26987299687495303,0.1813852910033754,0.40701443494253964
1969-10-01,-0.04528341584888165,-0.49654170372721007,-0.27091255978804585,0.18034572809028257,0.4059748720294468
1969-11-01,-0.04611461557423533,-0.4973729034525638,-0.2717437595133996,0.1795145283649289,0.4051436723040931
1969-12-01,-0.04676400734159259,-0.49802229521992103,-0.2723931512807568,0.17886513659757164,0.40449428053673586
1970-01-01,-0.04725455437633374,-0.4985128422546622,-0.27288369831549797,0.17837458956283048,0.4040037335019947
1970-02-01,-0.04761038685026216,-0.4988686747285906,-0.27323953078942637,0.17801875708890208,0.4036479010280663
1970-03-01,-0.04785564765377869,-0.49911393553210714,-0.2734847915929429,0.17777349628538552,0.40340264022454975
1970-04-01,-0.04801502112810449,-0.49927330900643296,-0.27364416506726874,0.17761412281105973,0.4032432667502239
1970-05-01,-0.048114986059379056,-0.4993732739377075,-0.27374412999854325,0.17751415787978517,0.4031433018189494
1970-06-01,-0.04818224604545556,-0.499440533923784,-0.2738113899846198,0.17744689789370865,0.4030760418328729
1970-07-01,-0.04824410481507652,-0.49950239269340496,-0.27387324875424074,0.1773850391240877,0.40301418306325193
1970-08-01,-0.048329200708964244,-0.4995874885872927,-0.27395834464812846,0.17729994323019999,0.4029290871693642
1970-09-01,-0.04846508483504638,-0.4997233727133748,-0.2740942287742106,0.17716405910411784,0.4027932030432821
1970-10-01,-0.048679026678117694,-0.49993731455644613,-0.2743081706172819,0.17695011726104654,0.40257926120021076
1970-11-01,-0.04899975479729035,-0.5002580426756188,-0.2746288987364546,0.17662938914187387,0.4022585330810381
1970-12-01,-0.049457617776024136,-0.5007159056543525,-0.27508676171518837,0.17617152616314008,0.4018006701023043
1971-01-01,-0.05008081490937953,-0.501339102787708,-0.27570995884854377,0.17554832902978468,0.4011774729689489
1971-02-01,-0.05089663486573728,-0.5021549227440657,-0.2765257788049015,0.17473250907342694,0.4003616530125912
1971-03-01,-0.05193001311169544,-0.5031883009900239,-0.27755915705085965,0.1736991308274688,0.399328274766633
1971-04-01,-0.053200621504183546,-0.504458909382512,-0.27882976544334775,0.1724285224349807,0.3980576663741449
1971-05-01,-0.05472356568252173,-0.5059818535608501,-0.28035270962168596,0.1709055782566425,0.3965347221958067
1971-06-01,-0.05651045263053224,-0.5077687405088607,-0.28213959656969645,0.169118691308632,0.3947478352477962
1971-07-01,-0.05856782138561564,-0.5098261092639441,-0.2841969653247799,0.16706132255354858,0.3926904664927128
1971-08-01,-0.06089940635210341,-0.5121576942304319,-0.2865285502912676,0.1647297375870608,0.39035888152622505
1971-09-01,-0.06350638287669812,-0.5147646707550265,-0.28913552681586235,0.1621227610624661,0.3877519050016303
1971-10-01,-0.06638421367540899,-0.5176425015537375,-0.2920133576145732,0.15924493026375525,0.38487407420291947
1971-11-01,-0.06952200134496457,-0.520780289223293,-0.2951511452841288,0.15610714259419967,0.3817362865333639
1971-12-01,-0.07290385320065189,-0.5241621410789803,-0.2985329971398161,0.15272529073851232,0.37835443467767654
1972-01-01,-0.07650877825938775,-0.5277670661377162,-0.30213792219855196,0.1491203656797765,0.3747495096189407
1972-02-01,-0.08030777831300398,-0.5315660661913324,-0.3059369222521682,0.14532136562616024,0.3709505095653245
1972-03-01,-0.08426630201541085,-0.5355245898937393,-0.3098954459545751,0.14136284192375337,0.3669919858629176
1972-04-01,-0.08834722875758244,-0.5396055166359108,-0.31397637269674666,0.13728191518158178,0.362911059120746
1972-05-01,-0.09251129690758814,-0.5437695847859165,-0.31814044084675236,0.1331178470315761,0.3587469909707403
1972-06-01,-0.09671710120433322,-0.5479753890826616,-0.3223462451434974,0.128912042734831,0.35454118667399526
1972-07-01,-0.10092401183704469,-0.5521822997153731,-0.3265531557762089,0.12470513210211953,0.35033427604128375
1972-08-01,-0.10509166229398983,-0.5563499501723183,-0.33072080623315403,0.12053748164517439,0.34616662558433864
1972-09-01,-0.10918142669227811,-0.5604397145706066,-0.3348105706314423,0.11644771724688611,0.34207686118605035
1972-10-01,-0.11315258171923334,-0.5644108695975618,-0.3387817256583976,0.11247656221993088,0.3381057061590951
1972-11-01,-0.11696396942670656,-0.5682222573050351,-0.3425931133658708,0.10866517451245766,0.3342943184516219
1972-12-01,-0.12057501667398635,-0.5718333045523147,-0.34620416061315057,0.10505412726517788,0.3306832712043421
1973-01-01,-0.12394673989561708,-0.5752050277739456,-0.34957588383478133,0.10168240404354714,0.32731154798271134
1973-02-01,-0.12704230353862903,-0.5783005914169574,-0.3526714474777932,0.0985868404005352,0.32421598433969945
1973-03-01,-0.12982831399816125,-0.5810866018764898,-0.35545745793732547,0.09580082994100297,0.3214299738801672
1973-04-01,-0.13227700112461402,-0.5835352890029425,-0.35790614506377827,0.0933521428145502,0.3189812867537144
1973-05-01,-0.13436590159067552,-0.585624189469004,-0.35999504552983974,0.0912632423484887,0.3168923862876529
1973-06-01,-0.1360761640596005,-0.5873344519379289,-0.3617053079987647,0.08955297987956373,0.31518212381872796
1973-07-01,-0.13739451668305086,-0.5886528045613793,-0.3630236606222151,0.08823462725611336,0.3138637711952776
1973-08-01,-0.13831462807475997,-0.5895729159530885,-0.3639437720139242,0.08731451586440425,0.3129436598035685
1973-09-01,-0.13883756937833586,-0.5900958572566644,-0.3644667133175001,0.08679157456082837,0.3124207184999926
1973-10-01,-0.13897023276691994,-0.5902285206452484,-0.36459937670608417,0.08665891117224428,0.3122880551114085
1973-11-01,-0.13872535392025473,-0.5899836417985832,-0.364354497859419,0.0869037900189095,0.3125329339580737
1973-12-01,-0.1381217960302353,-0.5893800839085638,-0.36375093996939956,0.08750734790892892,0.3131364918480931
1974-01-01,-0.137183490744503,-0.5884417786228314,-0.3628126346836672,0.08844565319466122,0.31407479713382547
1974-02-01,-0.13594029139759906,-0.5871985792759276,-0.3615694353367633,0.08968885254156517,0.3153179964807294
1974-03-01,-0.1344234536782865,-0.5856817415566149,-0.36005259761745073,0.09120569026087771,0.31683483420004194
1974-04-01,-0.13266446308669097,-0.5839227509650194,-0.3582936070258552,0.09296468085247325,0.31859382479163745
1974-05-01,-0.13069348486791857,-0.581951772746247,-0.35632262880708276,0.09493565907124565,0.3205648030104099
1974-06-01,-0.1285410268302933,-0.5797993147086218,-0.35417017076945756,0.09708811710887091,0.3227172610480351
1974-07-01,-0.12623880787926187,-0.5774970957575903,-0.3518679518184261,0.09939033605990236,0.32501947999906655
1974-08-01,-0.1238185591282215,-0.5750768470065499,-0.3494477030673857,0.10181058481094273,0.32743972875010696
1974-09-01,-0.1213118767529148,-0.5725701646312432,-0.346941020692079,0.10431726718624942,0.3299464111254137
1974-10-01,-0.11875019678102951,-0.5700084846593579,-0.3443793407201937,0.10687894715813472,0.33250809109729895
1974-11-01,-0.11616347733610653,-0.567421765214435,-0.34179262127527077,0.10946566660305769,0.3350948105422219
1974-12-01,-0.1135780399970669,-0.5648363278753954,-0.3392071839362311,0.11205110394209732,0.33768024788126155
1975-01-01,-0.11101600510538644,-0.5622742929837149,-0.3366451490445507,0.11461313883377779,0.340242282772942
1975-02-01,-0.10849510304454406,-0.5597533909228725,-0.3341242469837083,0.11713404089462016,0.3427631848337844
1975-03-01,-0.10602754879579147,-0.5572858366741199,-0.3316566927349557,0.11960159514337275,0.345230739082537
1975-04-01,-0.1036216328158311,-0.5548799206941596,-0.3292507767549953,0.12200751112333312,0.34763665506249736
1975-05-01,-0.10128219560674115,-0.5525404834850696,-0.32691133954590534,0.12434694833242307,0.3499760922715873
1975-06-01,-0.09901218826477709,-0.5502704761431055,-0.3246413322039413,0.12661695567438713,0.35224609961355136
1975-07-01,-0.09681270899303579,-0.5480709968713642,-0.3224418529322,0.12881643494612843,0.35444557888529266
1975-08-01,-0.09468228988960904,-0.5459405777679375,-0.32031143382877325,0.1309468540495552,0.3565759979887194
1975-09-01,-0.09261278802402399,-0.5438710759023524,-0.31824193196318823,0.13301635591514022,0.35864549985430444
1975-10-01,-0.09058813666899515,-0.5418464245473236,-0.31621728060815935,0.13504100727016907,0.3606701512093333
1975-11-01,-0.08858483332937747,-0.539843121207706,-0.3142139772685417,0.13704431060978675,0.36267345454895095
1975-12-01,-0.08657494506851347,-0.5378332329468419,-0.3122040890076777,0.13905419887065074,0.36468334280981496
1976-01-01,-0.08452877011777488,-0.5357870579961033,-0.3101579140569391,0.14110037382138935,0.36672951776055357
1976-02-01,-0.08241558012257037,-0.5336738680008988,-0.3080447240617346,0.14321356381659384,0.36884270775575806
1976-03-01,-0.08020504143082566,-0.5314633293091541,-0.30583418536998985,0.14542410250833857,0.3710532464475028
1976-04-01,-0.07786517771939373,-0.5291234655977222,-0.30349432165855794,0.1477639662197705,0.3733931101589347
1976-05-01,-0.07536305654445141,-0.5266213444227799,-0.30099220048361564,0.1502660873947128,0.37589523133387703
1976-06-01,-0.07266559917154114,-0.5239238870498696,-0.29829474311070536,0.15296354476762308,0.3785926887067873
1976-07-01,-0.06974104103423197,-0.5209993289125604,-0.2953701849733962,0.15588810290493227,0.3815172468440965
1976-08-01,-0.06655826480196554,-0.517816552680294,-0.29218740874112975,0.1590708791371987,0.3847000230763629
1976-09-01,-0.0630889102586677,-0.5143471981369961,-0.2887180541978319,0.16254023368049653,0.38816937761966075
1976-10-01,-0.059309827073490105,-0.5105681149518185,-0.2849389710126543,0.1663193168656741,0.39194846080483836
1976-11-01,-0.05520386065144017,-0.5064621485297687,-0.2808330045906044,0.17042528328772405,0.3960544272268883
1976-12-01,-0.050761817738191994,-0.5020201056165204,-0.2763909616773562,0.17486732620097223,0.40049647014013645
1977-01-01,-0.04598222847695694,-0.4972405163552854,-0.27161137241612116,0.1796469154622073,0.4052760594013715
1977-02-01,-0.04087431678449728,-0.4921326046628257,-0.2665034607236615,0.18475482715466696,0.4103839710938312
1977-03-01,-0.03545510740842731,-0.4867133952867558,-0.26108425134759156,0.19017403653073692,0.4158031804699011
1977-04-01,-0.029746576648143064,-0.4810048645264715,-0.2553757205873073,0.19588256729102116,0.4215117112301854
1977-05-01,-0.02377504416131521,-0.47503333203964365,-0.24940418810047943,0.20185409977784902,0.42748324371701324
1977-06-01,-0.017570207200753602,-0.46882849507908203,-0.24319935113991784,0.2080589367384106,0.43368808067757486
1977-07-01,-0.011164373072925754,-0.46242266095125417,-0.23679351701208998,0.21446477086623847,0.4400939148054027
1977-08-01,-0.004590964657359928,-0.45584925253568837,-0.23022010859652414,0.2210381792818043,0.4466673232209685
1977-09-01,0.0021149627660886033,-0.44914332511223987,-0.22351418117307562,0.22774410670525283,0.453373250644417
1977-10-01,0.008916718432061736,-0.44234156944626674,-0.21671242550710249,0.23454586237122596,0.46017500631039016
1977-11-01,0.01577619194094474,-0.4354820959373837,-0.2098529519982195,0.24140533588010896,0.4670344798192732
1977-12-01,0.02265460420911764,-0.4286036836692108,-0.2029745397300466,0.24828374814828186,0.4739128920874461
1978-01-01,0.029513187935114094,-0.42174509994321435,-0.19611595600405013,0.2551423318742783,0.48077147581344254
1978-02-01,0.036314295083704436,-0.414943992794624,-0.1893148488554598,0.26194343902286865,0.4875725829620329
1978-03-01,0.04302008581672637,-0.4082382020616021,-0.18260905812243786,0.26864922975589056,0.4942783736950548
1978-04-01,0.04959363247940558,-0.4016646553989229,-0.17603551145975865,0.2752227764185698,0.5008519203577341
1978-05-01,0.05600077697829659,-0.39525751090003186,-0.16962836696086764,0.2816299209174608,0.5072590648566251
1978-06-01,0.06221381855212345,-0.389044469326205,-0.1634153253870408,0.28784296249128766,0.5134721064304519
1978-07-01,0.06821160727854111,-0.3830466805997873,-0.1574175366606231,0.29384075121770536,0.5194698951568696
1978-08-01,0.07398057163365752,-0.37727771624467094,-0.1516485723055067,0.29960971557282173,0.525238859511986
1978-09-01,0.079515187469287,-0.37174310040904146,-0.14611395646987724,0.3051443314084512,0.5307734753476154
1978-10-01,0.08481747027472109,-0.36644081760360736,-0.14081167366444314,0.3104466142138853,0.5360757581530495
1978-11-01,0.0898926852881016,-0.3613656025902269,-0.13573645865106262,0.3155218292272658,0.54115097316643
1978-12-01,0.0947469980735869,-0.35651128980474156,-0.13088214586557734,0.3203761420127511,0.5460052859519153
1979-01-01,0.09938567844420418,-0.35187260943412424,-0.12624346549496004,0.32501482238336843,0.5506439663225327
1979-02-01,0.10381036691872576,-0.3474479209596027,-0.12181877702043846,0.32943951085788997,0.5550686547970543
1979-03-01,0.10801641421678522,-0.34324187366154324,-0.117612729722379,0.33364555815594943,0.5592747020951137
1979-04-01,0.11199313963604281,-0.33926514824228565,-0.11363600430312142,0.337622283575207,0.5632514275143713
1979-05-01,0.11572631156746016,-0.3355319763108683,-0.10990283237170406,0.3413554555066244,0.5669845994457886
1979-06-01,0.11920038343023029,-0.33205790444809813,-0.10642876050893393,0.34482952736939454,0.5704586713085588
1979-07-01,0.12240138896373964,-0.3288568989145888,-0.10322775497542458,0.34803053290290387,0.5736596768420681
1979-08-01,0.12531580656525043,-0.325942481313078,-0.10031333737391379,0.35094495050441465,0.5765740944435789
1979-09-01,0.12793278620203155,-0.3233255016762969,-0.09769635773713267,0.35356193014119575,0.57919107408036
1979-10-01,0.13024275027524593,-0.32101553760308255,-0.0953863936639183,0.3558718942144101,0.5815010381535743
1979-11-01,0.1322367169073377,-0.3190215709709907,-0.09339242703182651,0.35786586084650196,0.5834950047856662
1979-12-01,0.1339063709736533,-0.3173519169046751,-0.09172277296551093,0.35953551491281754,0.5851646588519818
1980-01-01,0.1352452176345293,-0.31601307024379915,-0.09038392630463493,0.3608743615736935,0.5865035055128578
1980-02-01,0.13624811670956735,-0.31501017116876107,-0.08938102722959687,0.3618772606487316,0.5875064045878958
1980-03-01,0.1369113181783644,-0.314346969699964,-0.08871782576079981,0.36254046211752866,0.5881696060566929
1980-04-01,0.13723169366600121,-0.31402659421232726,-0.08839745027316301,0.3628608376051654,0.5884899815443296
1980-05-01,0.13720772505526116,-0.3140505628230673,-0.08842141888390306,0.36283686899442535,0.5884660129335896
1980-06-01,0.13684170711019417,-0.3144165807681343,-0.08878743682897006,0.3624708510493584,0.5880999949885226
1980-07-01,0.13614016604182363,-0.3151181218365048,-0.08948897789734059,0.3617693099809879,0.5873984539201521
1980-08-01,0.13511418121916816,-0.31614410665916026,-0.09051496271999607,0.3607433251583324,0.5863724690974966
1980-09-01,0.13377649328509103,-0.31748179459323744,-0.09185265065407319,0.3594056372242552,0.5850347811634194
1980-10-01,0.13214128594087032,-0.3191170019374581,-0.0934878579982939,0.35777042988003455,0.5833995738191988
1980-11-01,0.13022392146313208,-0.32103436641519634,-0.09540522247603214,0.35585306540229633,0.5814822093414606
1980-12-01,0.12803909016904033,-0.3232191977092881,-0.09759005377012389,0.3536682341082046,0.5792973780473688
1981-01-01,0.12560052858497966,-0.3256577592933488,-0.10002861535418456,0.3512296725241439,0.5768588164633082
1981-02-01,0.12292322313943195,-0.3283350647388965,-0.10270592079973227,0.34855236707859616,0.5741815110177604
1981-03-01,0.12002441144268342,-0.33123387643564506,-0.10560473249648081,0.3456535553818476,0.5712826993210118
1981-04-01,0.11692103807931242,-0.334337249799016,-0.1087081058598518,0.34255018201847665,0.5681793259576409
1981-05-01,0.11363109129061957,-0.3376271965877089,-0.11199805264854465,0.33926023522978377,0.564889379168948
1981-06-01,0.11017278744411681,-0.34108550043421165,-0.11545635649504742,0.335801931383281,0.5614310753224453
1981-07-01,0.10656263410393037,-0.3446956537743981,-0.11906650983523386,0.3321917780430946,0.5578209219822589
1981-08-01,0.10281695660248244,-0.348441331275846,-0.12281218733668178,0.3284461005416467,0.5540752444808109
1981-09-01,0.09895409346949706,-0.3523041944088314,-0.12667505046966715,0.3245832374086613,0.5502123813478255
1981-10-01,0.0949917402971544,-0.35626654758117404,-0.13063740364200982,0.3206208842363186,0.5462500281754828
1981-11-01,0.09094482137886457,-0.3603134664994639,-0.13468432256029966,0.3165739653180288,0.5422031092571931
1981-12-01,0.08682606573473955,-0.3644322221435889,-0.13880307820442467,0.3124552096739038,0.538084353613068
1982-01-01,0.08264508696912204,-0.3686132009092064,-0.14298405697004218,0.30827423090828626,0.5339033748474504
1982-02-01,0.07840918450540013,-0.3728491033729283,-0.1472199594337641,0.30403832844456435,0.5296674723837286
1982-03-01,0.07412351416615544,-0.377134773712173,-0.1515056297730088,0.29975265810531965,0.5253818020444839
1982-04-01,0.0697895528581183,-0.38146873502021017,-0.15583959108104592,0.2954186967972825,0.5210478407364467
1982-05-01,0.0654063695529538,-0.38585191832537463,-0.1602227743862104,0.29103551349211804,0.5166646574312822
1982-06-01,0.06097206733828408,-0.39028622054004436,-0.16465707660088014,0.2866012112774483,0.5122303552166125
1982-07-01,0.05648470928827894,-0.3947735785900495,-0.16914443465088527,0.28211385322744315,0.5077429971666074
1982-08-01,0.05194534703943465,-0.3993129408388938,-0.17368379689972957,0.2775744909785989,0.5032036349177631
1982-09-01,0.047357552469219744,-0.4039007354091087,-0.17827159146994448,0.27298669640838397,0.4986158403475482
1982-10-01,0.04272792217676722,-0.4085303657015612,-0.182901221762397,0.26835706611593146,0.4939862100550957
1982-11-01,0.03806755343458263,-0.4131907344437458,-0.1875615905045816,0.26369669737374685,0.48932584131291107
1982-12-01,0.03339445491235211,-0.41786383296597635,-0.19223468902681212,0.2590235988515163,0.48465274279068055
1983-01-01,0.028732170871842887,-0.42252611700648557,-0.19689697306732135,0.2543613148110071,0.4799904587501713
1983-02-01,0.024109416120639594,-0.42714887175768884,-0.20151972781852462,0.24973856005980383,0.47536770399896805
1983-03-01,0.019556523771564936,-0.43170176410676353,-0.20607262016759928,0.24518566771072917,0.47081481164989336
1983-04-01,0.015103831487579615,-0.43615445639074885,-0.2105253124515846,0.24073297542674385,0.46636211936590805
1983-05-01,0.010780035449946953,-0.4404782524283815,-0.21484910848921726,0.23640917938911118,0.4620383233282754
1983-06-01,0.006610676365742337,-0.4446476115125861,-0.2190184675734219,0.23223982030490656,0.4578689642440708
1983-07-01,0.00261969291362076,-0.4486385949647077,-0.22300945102554345,0.228248836852785,0.4538779807919492
1983-08-01,-0.0011717558588363413,-0.4524300437371648,-0.22680089979800055,0.2244573880803279,0.4500865320194921
1983-09-01,-0.004743790946493376,-0.4560020788248218,-0.2303729348856576,0.22088535299267084,0.4465144969318351
1983-10-01,-0.008080155363385653,-0.4593384432417141,-0.23370929930254988,0.21754898857577856,0.4431781325149428
1983-11-01,-0.011168540617844452,-0.4624268284961729,-0.23679768455700867,0.21446060332131978,0.440089747260484
1983-12-01,-0.013999944265471099,-0.4652582321437995,-0.23962908820463533,0.21162919967369312,0.43725834361285737
1984-01-01,-0.016568034767551306,-0.46782632264587976,-0.24219717870671553,0.2090611091716129,0.43469025311077714
1984-02-01,-0.018869385072859637,-0.47012767295118807,-0.24449852901202385,0.2067597588663046,0.4323889028054688
1984-03-01,-0.02090217989115379,-0.47216046776948223,-0.246531323830318,0.20472696404801044,0.43035610798717466
1984-04-01,-0.022669142546566903,-0.4739274304248953,-0.24829828648573113,0.20296000139259732,0.42858914533176157
1984-05-01,-0.024178589567353907,-0.47543687744568236,-0.24980773350651814,0.2014505543718103,0.42707969831097453
1984-06-01,-0.02544449929735419,-0.47670278717568265,-0.25107364323651843,0.20018464464181004,0.42581378858097424
1984-07-01,-0.026483037233865202,-0.47774132511219364,-0.2521121811730294,0.19914610670529903,0.42477525064446325
1984-08-01,-0.027312801885479614,-0.4785710897638081,-0.25294194582464385,0.19831634205368462,0.4239454859928488
1984-09-01,-0.027952041106450613,-0.47921032898477905,-0.25358118504561483,0.1976771028327136,0.42330624677187784
1984-10-01,-0.02841725223454175,-0.47967554011287017,-0.25404639617370595,0.19721189170462247,0.4228410356437867
1984-11-01,-0.028723959021577754,-0.4799822468999062,-0.254353102960742,0.19690518491758646,0.4225343288567507
1984-12-01,-0.028887498473982913,-0.48014578635231137,-0.25451664241314714,0.1967416454651813,0.4223707894043455
1985-01-01,-0.02892271295525685,-0.4801810008335853,-0.25455185689442106,0.1967064309839074,0.4223355749230716
1985-02-01,-0.02884172829936554,-0.480100016177694,-0.25447087223852977,0.19678741563979868,0.4224165595789629
1985-03-01,-0.02865614472992182,-0.4799144326082503,-0.25428528866908606,0.1969729992092424,0.4226021431484066
1985-04-01,-0.028373660997220714,-0.47963194887554916,-0.25400280493638494,0.1972554829419435,0.42288462688110773
1985-05-01,-0.027997521421907864,-0.4792558093002363,-0.2536266653610721,0.19763162251725636,0.4232607664564206
1985-06-01,-0.027529507703126652,-0.4787877955814551,-0.2531586516422909,0.19809963623603757,0.42372878017520177
1985-07-01,-0.026971734816529182,-0.47823002269485765,-0.2526008787556934,0.19865740912263505,0.42428655306179924
1985-08-01,-0.026325901010598073,-0.4775841888889265,-0.2519550449497623,0.19930324292856616,0.4249323868677304
1985-09-01,-0.02559416486888323,-0.47685245274721166,-0.25122330880804744,0.200034979070281,0.4256641230094452
1985-10-01,-0.02477618413305231,-0.47603447201138077,-0.25040532807221655,0.20085295980611192,0.4264821037452761
1985-11-01,-0.02387074720509368,-0.47512903508342214,-0.2494998911442579,0.20175839673407053,0.42738754067323476
1985-12-01,-0.02287678038004125,-0.4741350682583697,-0.24850592431920548,0.20275236355912296,0.4283815074982872
1986-01-01,-0.021794329903375084,-0.47305261778170354,-0.24742347384253932,0.20383481403578912,0.42946395797495335
1986-02-01,-0.02062396847766873,-0.4718822563559972,-0.24625311241683295,0.2050051754614955,0.4306343194006597
1986-03-01,-0.019366464890637262,-0.4706247527689657,-0.24499560882980148,0.20626267904852696,0.4318918229876912
1986-04-01,-0.01802273729126932,-0.46928102516959774,-0.24365188123043355,0.2076064066478949,0.43323555058705915
1986-05-01,-0.016590664951706163,-0.4678489528300346,-0.2422198088908704,0.20903847898745806,0.4346676229266223
1986-06-01,-0.015064058976112158,-0.46632234685444063,-0.24069320291527638,0.21056508496305207,0.43619422890221626
1986-07-01,-0.013433927092407958,-0.46469221497073643,-0.23906307103157218,0.21219521684675627,0.43782436078592046
1986-08-01,-0.011691770603602302,-0.46295005848193077,-0.23732091454276652,0.21393737333556193,0.4395665172747261
1986-09-01,-0.009828658170675677,-0.46108694604900413,-0.2354578021098399,0.21580048576848854,0.44142962970765276
1986-10-01,-0.007833118646934221,-0.45909140652526265,-0.23346226258609845,0.21779602529223,0.44342516923139425
1986-11-01,-0.005691339085012945,-0.4569496269633414,-0.23132048302417718,0.21993780485415126,0.4455669487933155
1986-12-01,-0.003391111846409749,-0.45464939972473817,-0.22902025578557397,0.22223803209275447,0.4478671760319187
1987-01-01,-0.0009231563163599112,-0.45218144419468836,-0.22655230025552414,0.2247059876228043,0.4503351315619685
1987-02-01,0.001720437632568383,-0.44953785024576004,-0.22390870630659584,0.2273495815717326,0.45297872551089685
1987-03-01,0.004542544628865673,-0.4467157432494628,-0.22108659931029856,0.2301716885680299,0.4558008325071941
1987-04-01,0.007541126190947314,-0.4437171616873811,-0.2180880177482169,0.23317027013011155,0.45879941406927577
1987-05-01,0.010712437774877999,-0.44054585010345043,-0.21491670616428624,0.2363415817140422,0.46197072565320646
1987-06-01,0.014050818830793978,-0.4372074690475345,-0.21157832510837024,0.2396799627699582,0.4653091067091224
1987-07-01,0.017549779858896986,-0.43370850801943145,-0.20807936408026723,0.24317892379806122,0.46880806773722544
1987-08-01,0.02120201739265683,-0.43005627048567163,-0.20442712654650738,0.24683116133182106,0.47246030527098526
1987-09-01,0.02499554259709168,-0.42626274528123675,-0.20063360134207253,0.2506246865362559,0.47625383047542014
1987-10-01,0.028913960304846123,-0.42234432757348234,-0.1967151836343181,0.25454310424401033,0.48017224818317455
1987-11-01,0.03293595800972357,-0.41832232986860485,-0.19269318592944065,0.2585651019488878,0.48419424588805204
1987-12-01,0.037034458943714994,-0.41422382893461346,-0.18859468499544924,0.2626636028828792,0.48829274682204343
1988-01-01,0.04117803214761323,-0.4100802557307152,-0.184451111791551,0.26680717608677745,0.4924363200259417
1988-02-01,0.045332866178319324,-0.4059254217000091,-0.1802962777608449,0.27096201011748355,0.4965911540566478
